,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
19849,13070,US,130117,35.1411111111,-97.3888888889,Census,City,OK,"Noble, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,349,403,497,463.0,536,724,995.0,2241.0,3497,4710,5260.0,6481.0
19957,11709,US,92044,34.38,-98.92,Census,US County,OK,"Tillman County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,18650,22433,24390.0,20754,17598,14654.0,12901.0,12398,10384,9287.0,7992.0
19970,17526,US,92071,36.3,-95.24,Census,US County,OK,"Mayes County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,13596,16829,17883.0,21668,19743,20073.0,23302.0,32261,33366,38369.0,41259.0
19980,14840,US,150944,35.7263888889,-97.9761111111,Census,Town,OK,"Okarche, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,402,449,482.0,453,532,584.0,826.0,1000,1160,1110.0,1215.0
20016,12401,US,150953,36.1261111111,-96.3422222222,Census,City,OK,"Mannford, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.0,403,426,358.0,892.0,1610,1826,2095.0,3076.0
20070,7262,US,130206,36.2805555556,-97.9022222222,Census,Town,OK,"Waukomis, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,688,533,463,445.0,397,537,516.0,842.0,1551,1322,1261.0,1286.0
20085,12089,US,130076,35.6005555556,-98.1202777778,Census,Town,OK,"Calumet, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,339,354.0,386.0,469,560,535.0,507.0
20087,17194,US,92098,35.64,-99.01,Census,US County,OK,"Custer County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,12264,23231,18736,27517.0,23068,21097,21040.0,22665.0,25995,26897,26142.0,27469.0
20181,9758,US,130058,33.7691666667,-96.3536111111,Census,Town,OK,"Kemp, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,221,336,396,186.0,204,158,153.0,153.0,178,138,144.0,133.0
20287,8438,US,130590,35.3872222222,-94.6938888889,Census,Town,OK,"Gans, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,136,351,295,204.0,0,0,234.0,238.0,346,218,208.0,312.0
20461,8110,US,130283,34.3744444444,-96.4225,Census,Town,OK,"Wapanucka, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,948,1038,553.0,730,592,459.0,425.0,472,402,445.0,438.0
20516,17746,US,92077,34.9,-94.7,Census,US County,OK,"Le Flore County, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,29127,42765,42896.0,45866,35276,29106.0,32137.0,40698,43270,48109.0,50384.0
20517,8216,US,17296797,35.8572222222,-95.9691666667,Census,Town,OK,"Liberty, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,19,155,184.0,220.0
20520,7005,US,130406,34.4016666667,-97.0516666667,Census,Town,OK,"Dougherty, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,437,278,405,371.0,464,341,294.0,211.0,210,138,224.0,215.0
