,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
21365,8904,US,106568,35.6625,-109.095,Census,Census-designated place,AZ,"St. Michaels, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1119,1295.0,1443.0
21394,7022,US,106679,35.255,-114.020555556,Census,CDP,AZ,"New Kingman-Butler, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11627,14812.0,12134.0
21562,194903,US,49121,33.45,-112.066666667,Census,State capital,AZ,"Phoenix, Arizona",0,0,0,0,0,0,0,0,240,1708,3152,5544,11314,29053,48118.0,65414,106818,439170.0,581572.0,789704,983403,1321045.0,1445632.0
21690,6088,US,106732,33.03,-112.062222222,Census,CDP,AZ,"Ak-Chin Village, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,353,669.0,862.0
21868,14324,US,105936,34.1066666667,-109.292777778,Census,Town,AZ,"Eagar, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,397,635,562.0,0,637,873.0,1279.0,2791,4025,4033.0,4885.0
21895,6354,US,106699,35.8177777778,-110.534722222,Census,CDP,AZ,"Shongopovi, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,730,632.0,0.0
22536,9630,US,106622,32.8886111111,-109.828333333,Census,Town,AZ,"Pima, Arizona",0,0,0,0,0,0,0,0,0,0,750,521,500,515,980.0,867,824,806.0,1184.0,1599,1725,1989.0,2387.0
22626,15140,US,106794,34.6022222222,-112.321944444,Census,Town,AZ,"Prescott Valley, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,244.0,2284,8904,23535.0,38822.0
22952,28752,US,87952,35.4977777778,-110.289722222,Census,US County,AZ,"Navajo County, Arizona",0,0,0,0,0,0,0,0,0,0,0,8829,11471,16077,21202.0,25309,29446,37994.0,47715.0,67629,77658,97470.0,107449.0
23053,38371,US,106664,33.4127777778,-111.943055556,Census,City,AZ,"Tempe, Arizona",0,0,0,0,0,0,0,0,0,135,897,885,1473,1963,2495.0,2906,7684,24897.0,63550.0,106919,141865,158945.0,161719.0
23211,5703,US,106731,32.1408333333,-111.113611111,Census,CDP,AZ,"Valencia West, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3277,2380.0,0.0
23445,75554,US,106659,33.5,-111.933333333,Census,City,AZ,"Scottsdale, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,1047,2761.0,0,2032,10026.0,67823.0,88622,130075,202705.0,217385.0
23502,11133,US,106652,33.4933333333,-112.358333333,Census,City,AZ,"Litchfield Park, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1664.0,3657,3303,3810.0,5476.0
23586,28729,US,106648,33.35,-111.789166667,Census,Town,AZ,"Gilbert, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,865,791.0,837,1114,1833.0,1971.0,5717,29188,109697.0,208453.0
23614,38940,US,106718,32.4211111111,-110.976111111,Census,Town,AZ,"Oro Valley, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,581.0,1489,6670,29700.0,41011.0
23771,7147,US,106610,33.0013888889,-110.785555556,Census,Town,AZ,"Hayden, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,582,2508,2364.0,0,1494,1760.0,1283.0,1205,909,892.0,662.0
24138,30244,US,87931,35.6333333333,-112.1,Census,US County,AZ,"Coconino County, Arizona",0,0,0,0,0,0,0,0,0,0,0,5514,8130,9982,14064.0,18770,23910,41857.0,48326.0,75008,96591,116320.0,134421.0
24146,22611,US,106647,32.95,-112.724722222,Census,Town,AZ,"Gila Bend, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,199,745,1275.0,0,0,1813.0,1795.0,1585,1747,1980.0,1922.0
24328,11495,US,106702,34.4658333333,-110.104444444,Census,Town,AZ,"Taylor, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,888.0,1915,2418,3176.0,4112.0
24386,11792,US,106781,34.7583333333,-112.449722222,Census,Town,AZ,"Chino Valley, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,803.0,2858,4837,7835.0,10817.0
24435,124027,US,57180,32.2216666667,-110.926388889,Census,City,AZ,"Tucson, Arizona",0,0,0,0,0,0,400,915,3215,7007,5150,7531,13193,20292,32506.0,35752,45454,212892.0,262933.0,330537,405371,486699.0,520116.0
24850,19852,US,106782,34.7666666667,-112.05,Census,Town,AZ,"Clarkdale, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,2435,5526.0,0,1609,1095.0,892.0,1512,2144,3422.0,4097.0
24910,19604,US,106785,34.7161111111,-111.91,Census,CDP,AZ,"Cornville, Arizona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2089,3335.0,3280.0
24968,29525,US,87932,,,Census,US County,AZ,"Cochise County, Arizona",0,0,0,0,0,0,0,0,0,0,6938,9251,34591,46465,40998.0,34627,31488,55039.0,61910.0,85686,97624,117755.0,131346.0
