,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
13607,6374,US,260230,,,Census,town,VT,"Hyde Park (town), Vermont",43,110,261,373,823,1080,1107,1409,1624,1715,1633,1472,1453,1323,1165.0,1178,1291,1219.0,1347.0,2021,2344,2847.0,2954.0
13711,6379,US,137341,44.7552777778,-72.6802777778,Census,Town,VT,"Belvidere, Vermont",0,0,217,198,185,207,256,366,369,400,571,428,429,363,258.0,220,207,155.0,189.0,218,228,294.0,348.0
13816,8643,US,137353,44.0277777778,-72.2769444444,Census,Town,VT,"Corinth, Vermont",578,1410,1876,1907,1953,1970,1906,1627,1470,1627,1027,978,1005,936,817.0,822,786,775.0,683.0,904,1244,1461.0,1367.0
14010,18361,US,137273,44.3333333333,-72.1833333333,Census,Town,VT,"Peacham, Vermont",365,873,1301,1294,1351,1443,1377,1247,1141,1041,892,794,777,657,620.0,543,501,433.0,446.0,531,627,665.0,732.0
14054,9120,US,137223,43.8697222222,-73.0208333333,Census,Town,VT,"Goshen, Vermont",0,4,86,290,555,621,486,394,330,326,311,286,212,131,84.0,83,94,76.0,120.0,163,226,227.0,164.0
14110,8680,US,137248,42.8861111111,-73.2127777778,Census,Village,VT,"Old Bennington, Vermont",0,0,0,0,0,0,0,0,0,0,0,215,42,152,174.0,169,198,205.0,268.0,353,279,232.0,139.0
14181,10074,US,137224,43.9983333333,-72.8261111111,Census,Town,VT,"Granville, Vermont",101,185,324,328,403,545,603,720,726,830,637,544,464,393,280.0,247,213,215.0,255.0,288,309,303.0,298.0
14355,31259,US,260279,43.6236111111,-72.5194444444,Census,Town,VT,"Woodstock, Vermont",1605,2132,2672,2610,3044,3315,3041,3062,2910,2815,2545,2557,2545,2370,2469.0,2512,2613,2786.0,2608.0,3214,3212,3232.0,3048.0
14436,11103,US,137305,44.4211111111,-71.8497222222,Census,Town,VT,"Concord, Vermont",49,322,677,806,1031,1024,1153,1291,1276,1612,1425,1129,1080,1102,1043.0,923,979,956.0,896.0,1125,1093,1196.0,1235.0
14437,11872,US,260242,44.9441666667,-72.3005555556,Census,Town,VT,"Newport (town), Vermont",0,50,28,52,284,591,748,1197,2050,2426,3047,1239,1236,1187,1193.0,1064,966,1010.0,1125.0,1319,1367,1511.0,1594.0
14482,10411,US,137401,43.7,-73.0166666667,Census,Town,VT,"Pittsford, Vermont",850,1413,1936,1916,2005,1927,2026,1839,2127,1982,1775,1866,2479,2098,2332.0,2093,2076,2225.0,2306.0,2590,2919,3140.0,2991.0
14500,8001,US,137397,43.4391666667,-72.8108333333,Census,Town,VT,"Mount Holly, Vermont",0,668,922,1157,1318,1356,1534,1522,1582,1390,1214,999,871,856,727.0,656,567,517.0,687.0,938,1093,1241.0,1237.0
14774,12470,US,137466,43.7736111111,-72.4438888889,Census,Town,VT,"Sharon, Vermont",569,1158,1363,1431,1459,1371,1240,1111,1013,1012,737,709,585,545,569.0,530,470,485.0,541.0,828,1211,1411.0,1502.0
14929,8924,US,137387,43.7327777778,-72.9375,Census,Town,VT,"Chittenden, Vermont",159,327,446,528,610,644,675,763,802,1092,730,621,563,472,341.0,379,424,460.0,646.0,927,1102,1182.0,1258.0
15065,9890,US,137284,44.3091666667,-73.235,Census,Town,VT,"Charlotte, Vermont",635,1231,1679,1526,1702,1620,1634,1589,1430,1342,1240,1254,1163,1160,1089.0,1082,1215,1271.0,1802.0,2561,3148,3569.0,3754.0
15068,10415,US,137459,43.5705555556,-72.4225,Census,Town,VT,"Hartland, Vermont",1652,1960,2352,2553,2503,2341,2063,1748,1710,1598,1393,1340,1316,1212,1266.0,1306,1559,1592.0,1806.0,2396,2988,3223.0,3393.0
15286,11798,US,137340,44.6472222222,-73.31,Census,Town,VT,"South Hero, Vermont",537,611,826,842,717,664,705,617,586,620,559,917,605,606,641.0,611,567,614.0,868.0,1188,1404,1696.0,1631.0
15652,7802,US,137260,42.8833333333,-73.0766666667,Census,Town,VT,"Woodford, Vermont",60,138,254,212,395,487,423,379,371,487,353,279,187,231,139.0,170,198,207.0,286.0,314,331,414.0,424.0
15770,6318,US,260226,44.6447222222,-72.8775,Census,Village,VT,"Cambridge (village), Vermont",0,0,0,0,0,0,0,0,0,0,0,0,595,293,237.0,217,244,217.0,235.0,217,292,235.0,236.0
15818,11201,US,137298,44.93944,-71.66639,Census,Town,VT,"Averill, Vermont",0,0,0,0,1,11,7,12,14,48,43,18,15,4,9.0,12,20,16.0,8.0,15,7,8.0,24.0
16049,19970,US,137475,43.4766666667,-72.4011111111,Census,Town,VT,"Windsor, Vermont",1542,2211,2757,2956,3134,2744,1928,1669,1699,2175,1846,2119,2407,3687,4359.0,4155,4402,4468.0,4158.0,4085,3714,3756.0,3553.0
