,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
12765,13001,US,134796,45.8130555556,-100.811388889,Census,City,SD,"McLaughlin, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,555,678.0,660,713,983.0,863.0,754,780,775.0,663.0
12876,14173,US,134832,43.2669444444,-98.1630555556,Census,City,SD,"Delmont, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,369,518,472.0,461,405,363.0,260.0,290,235,263.0,234.0
12893,15518,US,134830,43.3194444444,-98.3472222222,Census,City,SD,"Armour, South Dakota",0,0,0,0,0,0,0,0,0,0,482,912,968,1045,1009.0,1013,900,875.0,925.0,819,854,782.0,699.0
12954,11968,US,134841,43.1813888889,-103.233611111,Census,Town,SD,"Oelrichs, South Dakota",0,0,0,0,0,0,0,0,0,0,303,0,150,176,206.0,212,168,132.0,94.0,124,138,145.0,126.0
12998,11440,US,134736,43.1491666667,-97.7183333333,Census,City,SD,"Scotland, South Dakota",0,0,0,0,0,0,0,0,0,150,1083,964,1102,1234,1163.0,1204,1188,1077.0,984.0,1022,968,891.0,841.0
13055,10206,US,91784,44.71,-100.13,Census,US County,SD,"Sully County, South Dakota",0,0,0,0,0,0,0,0,0,296,2412,1715,2462,2831,3852.0,2668,2713,2607.0,2362.0,1990,1589,1556.0,1373.0
13148,11411,US,134957,43.4986111111,-100.48,Census,Town,SD,"Wood, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.0,414,260,267.0,132.0,134,73,66.0,62.0
13152,10362,US,134733,43.2805555556,-101.927777778,Census,CDP,SD,"Allen, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,419.0,420.0
13447,11129,US,134809,45.2580555556,-97.7136111111,Census,Town,SD,"Butler, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,162,156,184.0,153,109,62.0,38.0,22,17,17.0,17.0
13555,13031,US,134875,44.52,-98.9863888889,Census,City,SD,"Miller, South Dakota",0,0,0,0,0,0,0,0,0,0,536,544,1202,1478,1447.0,1460,1916,2081.0,2148.0,1931,1678,1530.0,1489.0
13709,12448,US,134798,43.4925,-103.314166667,Census,Town,SD,"Buffalo Gap, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,280,132,183.0,182,186,194.0,155.0,186,173,164.0,126.0
13762,13277,US,134757,43.8055555556,-99.3283333333,Census,City,SD,"Chamberlain, South Dakota",0,0,0,0,0,0,0,0,0,0,939,874,1275,1303,1364.0,1626,1912,2598.0,2626.0,2258,2347,2338.0,2387.0
13811,11830,US,91817,44.55,-99.0,Census,US County,SD,"Hand County, South Dakota",0,0,0,0,0,0,0,0,0,153,6346,4525,7870,8778,9485.0,7166,7149,6712.0,5883.0,4948,4272,3741.0,3431.0
13988,29150,US,134729,44.3591666667,-98.2180555556,Census,City,SD,"Huron, South Dakota",0,0,0,0,0,0,0,0,0,164,3038,2793,5791,8302,10946.0,10843,12788,14180.0,14299.0,13000,12448,11893.0,12592.0
14030,11237,US,134791,45.085,-97.4788888889,Census,Town,SD,"Wallace, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,207,235,189.0,193,188,132.0,95.0,90,83,86.0,85.0
14129,11639,US,134851,45.0516666667,-96.555,Census,Unincorporated community,SD,"Albee, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,131,115,94.0,114,75,42.0,26.0,23,15,10.0,16.0
14166,66777,US,134987,44.076,-103.228,Census,City,SD,"Rapid City, South Dakota",0,0,0,0,0,0,0,0,0,939,2128,1342,3454,5777,10464.0,13844,25312,42390.0,43846.0,46492,54523,59607.0,67956.0
14492,11926,US,134782,44.9119444444,-97.9386111111,Census,Town,SD,"Raymond, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,241,330,200.0,206,174,168.0,114.0,106,96,86.0,50.0
14513,13486,US,134879,43.6027777778,-97.6205555556,Census,City,SD,"Emery, South Dakota",0,0,0,0,0,0,0,0,0,0,0,247,446,600,542.0,482,480,502.0,452.0,399,417,439.0,447.0
14538,11917,US,134907,44.4855555556,-97.2075,Census,Town,SD,"Badger, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,162,163.0,170,180,117.0,122.0,99,114,144.0,107.0
14704,11946,US,134722,43.5886111111,-98.4377777778,Census,Town,SD,"Stickney, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,310,386,412.0,361,388,45.0,421.0,409,323,334.0,284.0
14740,15811,US,91795,44.02,-97.61,Census,US County,SD,"Miner County, South Dakota",0,0,0,0,0,0,0,0,0,363,5165,5864,7661,8560,8376.0,6836,6268,5398.0,4454.0,3739,3272,2884.0,2389.0
14759,12113,US,91830,45.37,-97.61,Census,US County,SD,"Day County, South Dakota",0,0,0,0,0,0,0,0,0,97,9168,12254,14372,15194,14606.0,13565,12294,10516.0,8713.0,8133,6978,6267.0,5710.0
14845,13271,US,134758,43.7472222222,-98.9575,Census,City,SD,"Kimball, South Dakota",0,0,0,0,0,0,0,0,0,0,593,453,713,993,1111.0,997,952,912.0,825.0,752,743,745.0,703.0
14889,12032,US,135062,45.5327777778,-100.271388889,Census,Town,SD,"Glenham, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,182,135,187.0,131,168,171.0,178.0,169,134,139.0,105.0
14941,11319,US,134768,45.7258333333,-100.069444444,Census,Town,SD,"Mound City, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,195,177,144.0,164.0,111,89,84.0,71.0
14965,11650,US,135051,43.4905555556,-97.385,Census,Town,SD,"Dolton, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,147,147,124.0,121,93,71.0,60.0,47,43,41.0,37.0
14979,12631,US,134885,44.5163888889,-99.9883333333,Census,City,SD,"Blunt, South Dakota",0,0,0,0,0,0,0,0,0,0,353,246,566,512,477.0,322,423,532.0,445.0,424,342,370.0,354.0
14995,11576,US,134842,45.1675,-98.7405555556,Census,Town,SD,"Chelsea, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0,110,84.0,51,41,53.0,45.0,41,33,33.0,27.0
15000,13666,US,134808,45.3452777778,-97.7508333333,Census,City,SD,"Bristol, South Dakota",0,0,0,0,0,0,0,0,0,0,199,282,444,545,688.0,675,647,562.0,470.0,445,419,377.0,341.0
