,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
8451,11105,US,94350,46.96,-104.25,Census,US County,MT,"Wibaux County, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,3113,2767.0,2161,1907,1698.0,1465.0,1476,1191,1068.0,1017.0
8464,11312,US,123345,45.2944444444,-108.916388889,Census,Town,MT,"Bridger, Montana",0,0,0,0,0,0,0,0,0,0,0,0,514,679,567.0,783,854,824.0,717.0,724,692,745.0,708.0
8701,25572,US,123563,45.6588888889,-110.563611111,Census,City,MT,"Livingston, Montana",0,0,0,0,0,0,0,0,0,0,2850,2778,5259,6311,6391.0,6642,7683,8229.0,6883.0,6994,6701,6851.0,7044.0
9011,8807,US,123588,46.3341666667,-114.222777778,Census,Town,MT,"Pinesdale, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,670,742.0,917.0
9121,18526,US,123531,45.2941666667,-111.941111111,Census,Town,MT,"Virginia City, Montana",0,0,0,0,0,0,0,0,0,624,675,568,467,342,242.0,380,323,194.0,149.0,192,142,130.0,190.0
9333,9765,US,123554,46.5991666667,-107.869722222,Census,Town,MT,"Melstone, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,477,215.0,203,195,266.0,227.0,238,166,136.0,96.0
9409,8287,US,123622,48.8888888889,-104.779444444,Census,Town,MT,"Outlook, Montana",0,0,0,0,0,0,0,0,0,0,0,0,0,295,302.0,208,235,226.0,153.0,122,109,82.0,47.0
9428,9767,US,123377,46.9755555556,-109.694444444,Census,Town,MT,"Moore, Montana",0,0,0,0,0,0,0,0,0,0,0,0,575,355,288.0,241,224,216.0,219.0,229,211,186.0,193.0
9493,16178,US,95444,47.27,-104.9,Census,US County,MT,"Dawson County, Montana",0,0,0,0,0,0,0,0,0,0,2056,2443,12725,9239,9881.0,8618,9092,12314.0,11269.0,11805,9505,9059.0,8966.0
9598,12328,US,94426,46.18,-112.11,Census,US County,MT,"Jefferson County, Montana",0,0,0,0,0,0,0,0,1531,2464,6026,5330,5601,5203,4133.0,4664,4014,4297.0,5238.0,7029,7939,10049.0,11406.0
