,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
20384,43656,US,130832,42.2233333333,-121.7775,Census,City,OR,"Klamath Falls, Oregon",0,0,0,0,0,0,0,0,0,250,364,447,2758,4801,16093.0,16497,15875,16949.0,15775.0,16661,17737,19480.0,20840.0
20476,18919,US,130767,44.4180555556,-118.955,Census,City,OR,"John Day, Oregon",0,0,0,0,0,0,0,0,179,280,211,282,258,321,432.0,708,1597,1520.0,1566.0,2012,1836,1821.0,1744.0
20526,9097,US,130872,44.4838888889,-122.868611111,Census,City,OR,"Sodaville, Oregon",0,0,0,0,0,0,0,0,0,56,66,178,110,72,77.0,99,157,145.0,178.0,145,192,290.0,308.0
20536,12041,US,130737,42.9308333333,-123.2775,Census,City,OR,"Canyonville, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,149,156,167.0,255,861,1089.0,940.0,1288,1219,1293.0,1884.0
20656,19774,US,131018,44.9980555556,-120.216111111,Census,City,OR,"Fossil, Oregon",0,0,0,0,0,0,0,0,0,100,153,288,421,519,538.0,532,645,672.0,511.0,535,399,469.0,473.0
20718,13115,US,130915,45.5008333333,-119.824444444,Census,City,OR,"Ione, Oregon",0,0,0,0,0,0,0,0,0,0,0,223,239,439,283.0,262,262,350.0,355.0,345,255,321.0,329.0
20769,26581,US,92029,42.48,-124.136666667,Census,US County,OR,"Curry County, Oregon",0,0,0,0,0,0,0,393,504,1208,1709,1868,2044,3025,3257.0,4301,6048,13983.0,13006.0,16992,19327,21137.0,22364.0
20793,14582,US,130766,44.8088888889,-118.420277778,Census,City,OR,"Granite, Oregon",0,0,0,0,0,0,0,0,448,200,249,245,89,55,45.0,86,40,3.0,4.0,17,8,24.0,38.0
20852,11615,US,689479,42.3977777778,-121.040555556,Census,Unincorporated community,OR,"Bly, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.0,800,800,600.0,500.0,750,750,0.0,0.0
21375,13999,US,130819,42.24,-122.782222222,Census,City,OR,"Talent, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,278,421.0,381,739,868.0,1411.0,2577,3274,5589.0,6066.0
21623,26657,US,130726,42.0575,-124.286388889,Census,City,OR,"Brookings, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,515,250.0,500,1000,2637.0,2720.0,3384,4400,5447.0,6336.0
21768,18347,US,131019,44.5672222222,-120.153611111,Census,City,OR,"Mitchell, Oregon",0,0,0,0,0,0,0,0,0,0,0,135,210,224,211.0,219,415,236.0,196.0,183,163,170.0,130.0
21782,40086,US,77156,45.41956,-122.66755,Census,City,OR,"Lake Oswego, Oregon",0,0,0,0,0,0,0,0,0,96,544,0,0,1818,1285.0,1726,3316,8906.0,14615.0,22527,30576,35278.0,36619.0
22018,17392,US,130727,42.4022222222,-124.415277778,Census,City,OR,"Gold Beach, Oregon",0,0,0,0,0,0,0,0,0,0,200,112,125,321,500.0,500,677,1765.0,1554.0,1515,1546,1897.0,2253.0
22033,11740,US,130698,45.3975,-122.266388889,Census,City,OR,"Sandy, Oregon",0,0,0,0,0,0,0,0,0,0,0,96,250,242,284.0,473,1003,1147.0,1544.0,2905,4152,5385.0,9570.0
22216,11116,US,130979,45.4891666667,-118.002777778,Census,City,OR,"Summerville, Oregon",0,0,0,0,0,0,0,0,0,0,280,184,237,116,116.0,80,73,76.0,76.0,143,111,117.0,135.0
22231,9473,US,130899,45.1822222222,-122.807222222,Census,City,OR,"Hubbard, Oregon",0,0,0,0,0,0,0,0,0,141,117,213,283,320,330.0,387,493,526.0,975.0,1640,1881,2483.0,3173.0
22270,14115,US,130855,44.8072222222,-124.062222222,Census,City,OR,"Depoe Bay, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,723,870,1174.0,1398.0
22312,10770,US,130984,45.4888888889,-117.43,Census,City,OR,"Lostine, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,230,244,176.0,204,178,240.0,196.0,250,231,263.0,213.0
22413,16275,US,130778,44.1355555556,-118.971944444,Census,City,OR,"Seneca, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,285,191,223.0,199.0
22613,9815,US,150981,45.3852777778,-122.733888889,Census,City,OR,"Rivergrove, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,314,294,324.0,370.0
22692,9378,US,130817,42.4358333333,-123.171944444,Census,City,OR,"Rogue River, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,211,286.0,383,590,520.0,841.0,1308,1759,1847.0,2131.0
22798,13589,US,130823,44.5869444444,-121.176944444,Census,City,OR,"Metolius, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,94,38.0,40,157,270.0,270.0,451,450,635.0,710.0
22804,35795,US,130781,43.5869444444,-119.06,Census,City,OR,"Burns, Oregon",0,0,0,0,0,0,0,0,0,0,264,547,904,1022,2599.0,2566,3093,3523.0,3293.0,3579,2913,3064.0,2806.0
23079,16701,US,130974,45.5655555556,-117.921111111,Census,City,OR,"Elgin, Oregon",0,0,0,0,0,0,0,0,0,0,227,603,1120,1043,728.0,997,1223,1315.0,1375.0,1701,1586,1654.0,1711.0
23115,8574,US,130954,45.6880555556,-123.883055556,Census,City,OR,"Wheeler, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0,259,291,237.0,262.0,319,335,391.0,414.0
23320,26334,US,92018,43.07,-118.97,Census,US County,OR,"Harney County, Oregon",0,0,0,0,0,0,0,0,0,0,2559,2598,4059,3992,5920.0,5374,6113,6744.0,7215.0,8314,7060,7609.0,7422.0
23385,14898,US,130709,46.09,-122.9425,Census,City,OR,"Rainier, Oregon",0,0,0,0,0,0,0,0,0,0,238,522,1359,1287,1353.0,1183,1285,1152.0,1731.0,1655,1674,1687.0,1895.0
23466,14491,US,130765,44.4666666667,-119.533333333,Census,City,OR,"Dayville, Oregon",0,0,0,0,0,0,0,0,0,0,120,52,100,117,106.0,136,286,234.0,197.0,199,144,138.0,149.0
23537,85083,US,130815,42.3319444444,-122.861944444,Census,City,OR,"Medford, Oregon",0,0,0,0,0,0,0,0,0,0,967,1791,8840,5756,11007.0,11281,17305,24425.0,28973.0,39746,46951,63154.0,74907.0
23543,12947,US,130917,45.4452777778,-119.688055556,Census,City,OR,"Lexington, Oregon",0,0,0,0,0,0,0,0,23,0,100,175,185,264,180.0,223,237,240.0,230.0,307,286,263.0,238.0
23698,13290,US,130983,45.3508333333,-117.230277778,Census,City,OR,"Joseph, Oregon",0,0,0,0,0,0,0,0,0,0,249,237,725,770,504.0,593,666,788.0,839.0,999,1073,1055.0,1081.0
23890,34286,US,130965,45.6697222222,-118.791388889,Census,City,OR,"Pendleton, Oregon",0,0,0,0,0,0,0,0,243,730,2506,4406,4460,6837,6621.0,8847,11774,14434.0,13197.0,14521,15126,16354.0,16612.0
23946,9410,US,130976,45.3386111111,-118.047222222,Census,City,OR,"Island City, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,166,141,116.0,177,138,158.0,202.0,477,696,916.0,989.0
24048,12226,US,131010,45.5972222222,-122.998055556,Census,City,OR,"North Plains, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,690.0,715,972,1605.0,1947.0
24108,12268,US,150985,44.755,-122.419722222,Census,City,OR,"Gates, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,189.0,250.0,455,499,471.0,471.0
24119,28850,US,91990,45.23,-123.31,Census,US County,OR,"Yamhill County, Oregon",0,0,0,0,0,0,0,3245,5012,7945,10692,13420,18285,20529,22036.0,26336,33484,32478.0,40213.0,55332,65551,84992.0,99193.0
24310,10911,US,130955,45.7672222222,-118.563611111,Census,City,OR,"Adams, Oregon",0,0,0,0,0,0,0,0,0,0,0,268,205,198,178.0,169,154,192.0,219.0,240,223,297.0,350.0
24390,19020,US,130908,45.2112295,-122.9767662,Census,City,OR,"St. Paul, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,103,160,148.0,183,226,254.0,347.0,312,322,354.0,421.0
