,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
17808,12168,US,111438,41.2966666667,-89.0661111111,Census,City,IL,"Oglesby, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,3194,4135,3910.0,3938,3922,4215.0,4175.0,3979,3619,3647.0,3791.0
17833,11326,US,110970,42.1019444444,-88.2702777778,Census,Village,IL,"East Dundee, Illinois",0,0,0,0,0,0,0,0,0,849,1150,1417,1405,1303,1341.0,1306,1466,2221.0,2920.0,2618,2721,2955.0,2860.0
17838,14216,US,111682,40.7388888889,-89.0161111111,Census,City,IL,"El Paso, Illinois",0,0,0,0,0,0,0,890,1564,1390,1353,1441,1470,1638,1578.0,1621,1818,1964.0,2291.0,2676,2499,2695.0,2810.0
17887,10580,US,111596,38.7252777778,-89.9577777778,Census,Village,IL,"Maryville, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,729,836,602.0,536,539,675.0,1067.0,1949,2576,4651.0,7487.0
17916,9585,US,112016,38.3777777778,-89.18,Census,Village,IL,"Richview, Illinois",0,0,0,0,0,0,0,645,1080,559,465,444,366,330,308.0,344,352,255.0,306.0,299,307,308.0,253.0
17927,9995,US,112102,40.9022222222,-89.0361111111,Census,City,IL,"Minonk, Illinois",0,0,0,0,0,0,0,0,1122,1913,2316,2545,2070,2109,1910.0,1897,1955,2001.0,2267.0,2039,1982,2168.0,2078.0
17946,9312,US,111386,41.146332,-87.859123,Census,Village,IL,"Bradley, Illinois",0,0,0,0,0,0,0,0,0,0,0,1518,1942,2128,3048.0,3689,5699,8082.0,9881.0,11015,10792,12784.0,15895.0
17987,10073,US,112097,40.6141666667,-89.2066666667,Census,Village,IL,"Congerville, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,266.0,373,397,466.0,474.0
18000,33856,US,111498,42.3702777778,-87.8711111111,Census,City,IL,"Waukegan, Illinois",0,0,0,0,0,0,0,3433,4507,4012,4915,9426,16069,19226,33499.0,34241,46698,61784.0,65134.0,67653,69392,89426.0,89078.0
18022,13056,US,96248,37.99,-88.92,Census,US County,IL,"Franklin County, Illinois",0,0,0,1763,4083,3682,5681,9393,12652,16129,17138,19675,25943,57293,59442.0,53137,48685,39281.0,38329.0,43201,40319,39018.0,39561.0
18032,8919,US,111992,40.465,-87.8963888889,Census,Village (United States),IL,"Rankin, Illinois",0,0,0,0,0,0,0,0,0,258,314,754,858,944,840.0,781,737,761.0,727.0,727,619,617.0,561.0
18036,14156,US,111280,41.3972222222,-89.9088888889,Census,Town,IL,"Annawan, Illinois",0,0,0,0,0,0,0,0,0,396,387,428,398,429,489.0,578,592,701.0,787.0,908,802,868.0,878.0
18043,24691,US,111002,41.8080555556,-87.8733333333,Census,Village,IL,"La Grange, Illinois",0,0,0,0,0,0,0,0,0,531,2314,3969,5282,6525,10103.0,10479,12002,15285.0,17814.0,15693,15362,15608.0,15550.0
18048,9753,US,111505,38.7158333333,-87.86,Census,City,IL,"Sumner, Illinois",0,0,0,0,0,0,0,0,672,1021,1037,1268,1413,1029,967.0,1070,1170,1035.0,1201.0,1238,1083,1022.0,3174.0
18053,17235,US,111028,41.5183333333,-87.6927777778,Census,Village,IL,"Olympia Fields, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,101,160,1503.0,3478.0,4146,4248,4732.0,4988.0
18093,21432,US,111243,41.3752777778,-88.4280555556,Census,City,IL,"Morris, Illinois",0,0,0,0,0,0,0,2105,3138,3486,3053,4273,4563,4505,5568.0,6145,6926,7935.0,8194.0,8833,10270,11928.0,13636.0
18097,13479,US,111964,40.5338888889,-89.3586111111,Census,Village,IL,"Mackinaw, Illinois",0,0,0,0,0,0,0,0,496,482,545,859,725,828,760.0,845,1011,1163.0,1293.0,1354,1331,1452.0,1950.0
18103,10754,US,111012,41.7986111111,-87.8325,Census,Village,IL,"McCook, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.0,315,361,441.0,333.0,303,235,254.0,228.0
18112,10021,US,111220,37.7980555556,-88.2605555556,Census,Village,IL,"Ridgway, Illinois",0,0,0,0,0,0,0,0,0,174,523,839,1054,1102,930.0,1167,1148,1055.0,1160.0,1245,1103,928.0,869.0
18123,19093,US,111138,41.8658333333,-88.1569444444,Census,Village,IL,"Winfield, Illinois",0,0,0,0,0,0,0,0,0,164,0,0,0,0,445.0,567,714,1575.0,4285.0,4422,7096,8718.0,9080.0
18155,8088,US,111360,37.4711111111,-88.975,Census,Village,IL,"Buncombe, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,280,241.0,263,210,200.0,187.0,231,208,186.0,203.0
18160,14178,US,1559643,41.8166666667,-87.76,Census,Community area}},IL,"Garfield Ridge, Chicago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050.0,6813,12900,40449.0,42993.0,37935,33948,36089.0,34513.0
18165,7306,US,111176,40.6133333333,-88.1827777778,Census,Village,IL,"Roberts, Illinois",0,0,0,0,0,0,0,0,0,228,325,446,466,444,410.0,379,416,504.0,506.0,422,397,387.0,362.0
18167,9432,US,110820,42.3677777778,-88.8925,Census,Village,IL,"Caledonia, Illinois",0,0,0,0,0,0,0,0,0,134,184,0,0,0,0.0,0,0,0.0,0.0,0,0,199.0,197.0
18171,8010,US,111740,39.5830555556,-90.2511111111,Census,Village,IL,"Murrayville, Illinois",0,0,0,0,0,0,0,1160,0,385,422,467,450,523,502.0,478,405,442.0,595.0,712,673,644.0,587.0
18180,9383,US,112100,40.6763888889,-89.0094444444,Census,Village,IL,"Kappa, Illinois",0,0,0,0,0,0,0,0,0,0,0,175,142,149,123.0,141,125,119.0,131.0,170,134,170.0,227.0
