,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
20505,7780,US,134479,33.9755555556,-79.7472222222,Census,Town,SC,"Coward, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,466.0,428,532,650.0,752.0
20511,15634,US,134421,32.6086111111,-80.0816666667,Census,Town,SC,"Kiawah Island, South Carolina",0,0,0,0,0,0,0,0,0,91,0,0,0,0,0.0,0,0,0.0,0.0,0,718,1163.0,1626.0
20514,12617,US,91905,33.22,-81.05,Census,US County,SC,"Bamberg County, South Carolina",0,0,0,0,0,0,0,0,0,0,0,17296,18544,20962,19410.0,18643,17533,16274.0,15950.0,18118,16902,16658.0,15987.0
20590,6431,US,134522,32.8136111111,-81.2394444444,Census,Town,SC,"Luray, South Carolina",0,0,0,0,0,0,0,0,0,0,0,131,194,174,188.0,162,102,102.0,72.0,149,102,115.0,127.0
20614,13198,US,134413,33.2,-80.0,Census,Town,SC,"Moncks Corner, South Carolina",0,0,0,0,0,0,0,0,0,0,118,202,232,309,623.0,1165,1818,2030.0,2314.0,4179,5607,5952.0,7885.0
20655,7042,US,134386,34.3780555556,-82.6938888889,Census,Town,SC,"Starr, South Carolina",0,0,0,0,0,0,0,0,0,0,0,0,273,347,361.0,349,282,243.0,190.0,241,164,173.0,173.0
20720,9495,US,134451,33.6052777778,-80.3522222222,Census,Town,SC,"Summerton, South Carolina",0,0,0,0,0,0,0,0,0,0,0,236,678,957,812.0,958,1419,1504.0,1305.0,1173,975,1061.0,1000.0
20737,8533,US,134372,33.0088888889,-81.3086111111,Census,Town,SC,"Allendale, South Carolina",0,0,0,0,0,0,0,0,0,0,0,1030,1453,1893,2068.0,2217,2474,3114.0,3620.0,4400,4410,4052.0,3482.0
20776,6926,US,134696,34.5916666667,-81.4644444444,Census,Town,SC,"Carlisle, South Carolina",0,0,0,0,0,0,0,0,0,0,0,358,367,376,382.0,303,405,390.0,670.0,503,470,496.0,436.0
20781,14402,US,91895,32.84,-80.65,Census,US County,SC,"Colleton County, South Carolina",0,24903,26359,26404,27256,25548,39505,41916,25410,38386,40293,33452,35390,29897,25821.0,26268,28242,27816.0,27622.0,31776,34377,38264.0,38892.0
20797,5646,US,134581,34.2327777778,-79.1486111111,Census,Town,SC,"Nichols, South Carolina",0,0,0,0,0,0,0,0,0,122,57,82,118,191,239.0,292,380,617.0,549.0,606,528,408.0,368.0
