,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
2775,25664,US,90936,43.43,-89.94,Census,US County,WI,"Sauk County, Wisconsin",0,0,0,0,0,102,4371,18963,23860,28729,30575,33006,32869,32548,32030.0,33700,38120,36179.0,39057.0,43469,46975,55225.0,61976.0
2805,7953,US,139896,42.5416666667,-88.3527777778,Census,Town,WI,"Bloomfield, Walworth County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
2811,11464,US,260499,42.9686111111,-88.6088888889,Census,Village,WI,"Sullivan, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,320,323.0,286,349,418.0,467.0,434,432,688.0,669.0
2820,9942,US,260778,44.1991666667,-89.5377777778,Census,Village,WI,"Plainfield, Wisconsin",0,0,0,0,0,0,0,0,0,348,459,728,723,580,537.0,571,680,660.0,642.0,813,839,899.0,862.0
2858,7040,US,138794,45.165,-91.6188888889,Census,Town,WI,"Auburn, Chippewa County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,474,580.0,697.0
2874,10407,US,260723,42.615,-88.7205555556,Census,Village,WI,"Darien, Wisconsin",0,0,0,0,0,0,0,0,0,427,354,0,0,0,0.0,0,0,805.0,839.0,1152,1158,1572.0,1580.0
2931,11494,US,260441,42.9822222222,-90.6530555556,Census,City,WI,"Fennimore, Wisconsin",0,0,0,0,0,0,0,0,0,295,616,1035,1159,1383,1341.0,1592,1696,1747.0,1861.0,2212,2378,2387.0,2497.0
2947,10084,US,139953,43.1455555556,-88.5258333333,Census,Village,WI,"Lac La Belle, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66,174,276.0,227.0,289,258,329.0,290.0
3012,9667,US,139900,42.5441666667,-88.5661111111,Census,Village,WI,"Fontana-on-Geneva Lake, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.0,461,726,1326.0,1464.0,1764,1635,1754.0,1672.0
3024,6301,US,258274,44.8338888889,-91.3744444444,Census,Town,WI,"Seymour, Eau Claire County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.0,1283,1248,1879.0,2217.0,2599,2757,2978.0,3209.0
3055,14146,US,90982,43.42,-88.71,Census,US County,WI,"Dodge County, Wisconsin",0,0,0,0,0,67,19138,42818,47035,45931,44984,46631,47436,49742,52092.0,54280,57611,63170.0,69004.0,75064,76559,85897.0,88759.0
3075,13973,US,151303,43.0041666667,-89.0172222222,Census,Village,WI,"Cambridge, Wisconsin",0,0,0,0,0,0,0,0,0,303,452,0,507,490,500.0,577,552,605.0,689.0,844,963,1101.0,1457.0
3077,10446,US,138735,44.5136111111,-88.1430555556,Census,Village,WI,"Hobart, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,5090.0,6182.0
3095,9921,US,90923,45.9,-91.79,Census,US County,WI,"Washburn County, Wisconsin",0,0,0,0,0,0,0,0,0,0,2926,5521,8196,11377,11103.0,12496,11665,10301.0,10601.0,13174,13772,16036.0,15911.0
3132,16881,US,139960,42.9791666667,-88.1091666667,Census,City,WI,"New Berlin, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,15788.0,26910.0,30529,33592,38193.0,39584.0
3143,11578,US,545398,44.2519444444,-91.495,Census,City,WI,"Arcadia, Wisconsin",0,0,0,0,0,0,0,0,0,665,659,1273,1212,1418,1499.0,1830,1949,2084.0,2159.0,2109,2166,2402.0,2925.0
3146,13759,US,139817,45.165,-90.8097222222,Census,Village,WI,"Gilman, Taylor County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,522,414.0,440,402,379.0,328.0,436,412,474.0,410.0
3149,9756,US,139719,45.6686111111,-91.2430555556,Census,Village,WI,"Exeland, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,211,196.0,194,211,214.0,189.0,219,180,212.0,196.0
3163,10751,US,260791,44.65,-90.0355555556,Census,Village,WI,"Auburndale, Wisconsin",0,0,0,0,0,0,0,0,0,0,253,241,297,334,294.0,342,325,396.0,468.0,641,665,738.0,703.0
3228,13079,US,139197,43.7419444444,-90.2697222222,Census,City,WI,"Elroy, Wisconsin",0,0,0,0,0,0,0,0,0,663,1413,1685,1729,1713,1546.0,1850,1654,1505.0,1513.0,1504,1533,1578.0,1442.0
3234,11018,US,90949,45.7,-89.52,Census,US County,WI,"Oneida County, Wisconsin",0,0,0,0,0,0,0,0,0,0,5010,8875,11433,13996,15899.0,18938,20648,22112.0,24427.0,31216,31679,36776.0,35998.0
3242,15178,US,90957,44.9,-89.76,Census,US County,WI,"Marathon County, Wisconsin",0,0,0,0,0,0,508,2892,5885,17121,30369,43256,55054,65259,70629.0,75915,80337,88874.0,97457.0,111270,115400,125834.0,134063.0
3269,9115,US,138983,46.5819444444,-91.7936111111,Census,Village,WI,"Poplar, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,357,449.0,462,489,475.0,455.0,569,516,552.0,603.0
3293,19995,US,138798,44.9333333333,-91.4,Census,City,WI,"Chippewa Falls, Wisconsin",0,0,0,0,0,0,0,0,2507,3982,8670,8094,8893,9130,9539.0,10368,11088,11708.0,12351.0,12270,12727,12925.0,13661.0
3440,20364,US,139181,42.9272222222,-88.8405555556,Census,City,WI,"Fort Atkinson, Wisconsin",0,0,0,0,0,0,334,0,2010,1969,2283,3043,3877,4915,5793.0,6153,6280,7908.0,9164.0,9785,10227,11621.0,12368.0
3445,9566,US,260567,43.8852777778,-89.4897222222,Census,Village,WI,"Westfield, Wisconsin",0,0,0,0,0,0,0,0,0,283,500,0,729,858,769.0,851,935,919.0,884.0,1033,1125,1217.0,1254.0
3454,10516,US,139123,43.7058333333,-88.9883333333,Census,City,WI,"Markesan, Wisconsin",0,0,0,0,0,0,0,0,0,361,475,706,802,959,872.0,912,1010,1060.0,1285.0,1446,1496,1396.0,1476.0
3511,9444,US,139619,42.7825,-87.7741666667,Census,Village,WI,"Wind Point, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,463.0,1251.0,1695,1941,1853.0,1723.0
3669,3730,US,38650980,42.5488888889,-88.3522222222,Census,Village,WI,"Bloomfield (village), Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
3681,14281,US,260378,42.9044444444,-89.4297222222,Census,Village,WI,"Oregon, Wisconsin",0,0,0,0,0,0,0,0,0,527,595,697,712,871,857.0,1005,1341,1701.0,2553.0,3876,4519,7514.0,9231.0
3738,16686,US,139412,43.1602777778,-87.9038888889,Census,Village,WI,"Fox Point, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.0,1180,2585,7315.0,7939.0,7649,7238,7012.0,6701.0
3752,10532,US,151306,42.9008333333,-90.4316666667,Census,Village,WI,"Livingston, Wisconsin",0,0,0,0,0,0,0,0,0,28,0,0,0,545,470.0,520,452,488.0,503.0,642,576,597.0,664.0
