,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
15611,4653,US,259981,43.41,-76.066,Census,Unknown,NY,"Parish, New York",0,0,0,0,968,1543,1799,2027,1929,1817,1770,1530,1311,1265,1249.0,1199,1264,1439.0,1782.0,2172,2425,2694.0,2558.0
15628,11892,US,259685,42.1663888889,-76.8275, US,Town,NY,"Horseheads, New York",0,0,0,0,0,0,0,2277,2961,3449,3482,4944,5376,6809,8420.0,8804,11118,17808.0,20552.0,20238,19926,19561.0,19485.0
15645,18514,US,55138,43.79,-75.45,Census,US County,NY,"Lewis County, New York",0,0,6433,9227,15239,17830,24564,28580,28699,31416,29806,27427,24849,23704,23447.0,22815,22521,23249.0,23644.0,25035,26796,26944.0,27087.0
15648,8908,US,259670,42.2947222222,-79.0972222222,Census,Village,NY,"Cherry Creek (village), New York",0,0,0,0,0,0,0,0,0,448,676,701,606,527,539.0,529,631,649.0,658.0,677,539,551.0,461.0
15697,9377,US,126678,40.7233333333,-73.7163888889,Census,Village,NY,"Bellerose, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202.0,1317,1134,1083.0,1136.0,1187,1101,1173.0,1193.0
15698,7568,US,259763,42.9008333333,-78.4933333333,Census,Village,NY,"Alden (village), New York",0,0,0,0,0,0,150,285,0,521,533,607,828,755,846.0,954,1252,2042.0,2651.0,2488,2457,2666.0,2605.0
15769,9996,US,126809,40.7580555556,-73.6458333333,Census,Village,NY,"Williston Park, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427.0,5750,7505,8255.0,9154.0,8216,7516,7261.0,7287.0
15780,11198,US,127517,43.3194444444,-73.5613888889,Census,Town,NY,"Kingsbury, New York",0,0,0,2203,2606,2773,3032,3471,4277,4614,4677,6100,7080,7336,8094.0,8697,9503,11012.0,11737.0,11660,11851,11171.0,12671.0
15784,9701,US,127204,44.4030555556,-75.1411111111,Census,Town,NY,"Russell, New York",0,0,0,486,659,1373,1808,2380,2688,2403,2132,2067,1842,1757,1585.0,1529,1472,1588.0,1586.0,1638,1716,1801.0,1856.0
15800,7789,US,126622,43.0813888889,-75.7080555556,Census,Village,NY,"Wampsville, New York",0,0,0,0,0,0,0,0,0,0,0,0,212,276,280.0,282,379,564.0,586.0,569,501,561.0,543.0
