"Pickens","Holmes County","Mississippi",1085,1157,1325,1285,1386,1012,727,638,688,635,457,619,504,0,122,0,0,0,0,0,0,0
"Pittsboro","Calhoun County","Mississippi",199,202,212,277,269,188,205,246,276,249,252,249,254,0,206,186,0,0,0,0,0,0
"Plantersville","Lee County","Mississippi",1166,1155,1144,1046,920,910,572,479,495,346,275,165,187,0,0,0,0,0,0,0,0,0
"Polkville","Smith County","Mississippi",817,833,132,129,129,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontotoc","Pontotoc County","Mississippi",5919,5625,5253,4570,4723,3453,2108,1596,1832,2018,1274,1277,1010,535,447,384,0,0,,,,
"Pope","Panola County","Mississippi",211,215,241,171,208,210,246,246,248,190,278,163,172,0,181,0,0,0,0,0,0,0
"Poplarville","Pearl River County","Mississippi",2899,2894,2601,2561,2562,2312,2136,1852,1664,1498,1290,1272,990,232,0,0,0,0,0,0,0,0
"Port Gibson","Claiborne County","Mississippi",1443,1567,1840,1810,2371,2589,2861,2920,2748,1861,1691,2252,2113,1524,0,0,0,0,0,0,0,0
"Potts Camp","Marshall County","Mississippi",505,523,494,483,525,459,429,432,394,326,319,312,306,0,0,0,0,0,0,0,0,0
"Prentiss","Jefferson Davis County","Mississippi",1017,1081,1158,1487,1465,1789,1321,1212,989,655,468,640,0,0,0,0,0,0,0,0,0,0
"Puckett","Rankin County","Mississippi",324,316,354,294,279,333,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Purvis","Lamar County","Mississippi",2322,2175,2164,2140,2256,1860,1614,1270,1000,881,919,724,564,287,0,0,0,0,0,0,0,0
"Quitman","Clarke County","Mississippi",2254,2323,2463,2736,2632,2702,2030,1817,1471,1872,1375,950,498,395,410,0,0,0,0,0,0,0
"Raleigh","Smith County","Mississippi",1441,1462,1255,1291,998,1018,614,580,644,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raymond","Hinds County","Mississippi",2177,1933,1664,2275,1967,1620,1381,1259,641,195,137,579,488,0,488,0,0,0,0,0,0,0
"Renova","Bolivar County","Mississippi",721,668,623,636,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richland","Rankin County","Mississippi",7071,6912,6027,4014,3955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richton","Perry County","Mississippi",1063,1068,1038,1034,1205,1110,1089,1158,936,950,1363,1250,0,0,0,0,0,0,0,0,0,0
"Ridgeland","Madison County","Mississippi",24221,24047,20173,11714,5461,1650,875,526,233,217,164,158,0,0,0,0,0,0,0,0,0,0
"Rienzi","Alcorn County","Mississippi",316,317,330,339,423,363,375,468,458,500,493,434,230,0,0,0,0,0,0,0,0,0
"Ripley","Tippah County","Mississippi",5349,5395,5478,5371,4271,3482,2668,2383,2011,1468,856,767,653,574,637,422,683,0,,,,
"Rolling Fork","Sharkey County","Mississippi",2064,2143,2486,2444,2590,2034,1619,1229,1320,902,703,0,0,0,91,0,0,0,0,0,0,0
"Rosedale","Bolivar County","Mississippi",1796,1873,2414,2595,2793,2599,2339,2197,2063,2117,1696,1103,622,376,0,0,0,0,0,0,0,0
"Roxie","Franklin County","Mississippi",479,497,569,568,591,662,585,521,385,355,207,294,214,0,0,0,0,0,0,0,0,0
"Ruleville","Sunflower County","Mississippi",2831,3007,3234,3245,3332,2351,1902,1521,1378,1181,1022,451,226,0,0,0,0,0,0,0,0,0
"Sallis","Attala County","Mississippi",131,134,114,139,211,213,223,228,287,364,273,247,195,156,132,0,0,0,0,0,0,0
"Saltillo","Lee County","Mississippi",5004,4752,3393,1782,1271,836,536,501,468,432,440,306,209,0,262,148,0,0,0,0,0,0
"Sandersville","Jones County","Mississippi",723,731,789,853,800,694,657,681,562,565,559,604,357,0,0,0,0,0,0,0,0,0
"Sardis","Panola County","Mississippi",1678,1703,2038,2128,2278,2391,2098,1913,2022,1298,1352,1406,1002,1044,986,0,0,0,0,0,0,0
"Satartia","Yazoo County","Mississippi",54,55,68,59,73,95,126,105,152,139,135,187,146,0,0,0,0,0,0,0,0,0
"Schlater","Leflore County","Mississippi",304,310,388,404,429,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scooba","Kemper County","Mississippi",708,732,632,541,511,626,513,734,606,933,700,322,286,0,0,0,0,0,0,0,0,0
"Sebastopol","Scott County","Mississippi",281,272,233,281,314,268,343,330,403,355,0,0,0,0,0,0,0,0,0,0,0,0
"Seminary","Covington County","Mississippi",312,314,335,231,327,269,288,345,291,325,360,526,0,0,0,0,0,0,0,0,0,0
"Senatobia","Tate County","Mississippi",7928,8165,6682,4772,5013,4247,3259,2108,1757,1264,1126,1275,1156,1077,935,0,0,0,0,0,0,0
"Shannon","Lee County","Mississippi",1772,1753,1657,1419,680,575,554,520,615,524,498,564,434,329,232,0,0,0,0,0,0,0
"Shaw","Bolivar/Sunflower County","Mississippi",1878,1952,2312,2349,2461,2513,2062,1892,1669,1612,1375,871,422,201,0,0,0,0,0,0,0,0
"Shelby","Bolivar County","Mississippi",2158,2229,2926,2806,2540,2645,2384,2148,1956,1811,1300,645,0,0,0,0,0,0,0,0,0,0
"Sherman","Pontotoc County/Union County","Mississippi",675,650,548,528,499,468,403,386,449,464,421,353,300,79,0,0,0,0,0,0,0,0
"Shubuta","Clarke County","Mississippi",430,441,651,577,626,602,718,782,756,720,912,1168,451,589,754,0,0,0,0,0,0,0
"Shuqualak","Noxubee County","Mississippi",484,501,562,570,554,591,550,714,743,810,764,636,600,601,352,0,0,0,0,0,0,0
"Sidon","Leflore County","Mississippi",499,509,672,596,450,348,410,361,418,320,370,391,148,119,0,0,0,0,0,0,0,0
"Silver City","Humphreys County","Mississippi",302,337,337,348,378,370,431,381,390,361,322,341,0,0,45,0,0,0,0,0,0,0
"Silver Creek","Lawrence County","Mississippi",202,210,209,190,272,257,229,275,278,341,252,544,0,0,0,0,0,0,0,0,0,0
"Slate Spring","Calhoun County","Mississippi",108,110,121,118,102,105,123,134,182,190,155,175,189,0,0,0,0,0,0,0,0,0
"Sledge","Quitman County","Mississippi",530,545,529,577,699,516,440,383,316,337,0,0,0,0,0,0,0,0,0,0,0,0
"Smithville","Monroe County","Mississippi",917,942,882,871,866,552,489,419,402,401,138,179,150,0,0,0,0,0,0,0,0,0
"Snow Lake Shores","? County","Mississippi",301,319,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Soso","Jones County","Mississippi",404,408,379,366,434,0,0,0,0,214,142,162,0,0,0,0,0,0,0,0,0,0
"Southaven","DeSoto County","Mississippi",51824,48982,28977,17949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Starkville","Oktibbeha County","Mississippi",24886,23888,21869,18458,16139,11369,9041,7107,4900,3612,2596,2698,1986,1725,1500,475,0,0,,,,
"State Line","Greene/Wayne County","Mississippi",558,565,555,395,484,598,653,492,542,358,0,363,379,0,97,0,0,0,0,0,0,0
"Stonewall","Clarke County","Mississippi",1052,1088,1149,1148,1345,1161,1126,1015,0,0,0,0,0,0,145,0,0,0,0,0,0,0
"Sturgis","Oktibbeha County","Mississippi",268,254,206,198,269,321,358,402,485,477,354,321,0,0,0,0,0,0,0,0,0,0
"Summit","Pike County","Mississippi",1684,1705,1428,1566,1753,1640,1663,1558,1254,1157,1187,1471,1499,1587,1604,0,0,0,0,0,0,0
"Sumner","Tallahatchie County","Mississippi",306,316,407,368,452,533,551,550,662,618,613,364,0,0,0,0,0,0,0,0,0,0
"Sumrall","Lamar County","Mississippi",1702,1421,1005,903,1197,955,797,853,819,1364,1444,2046,0,0,0,0,0,0,0,0,0,0
"Sunflower","Sunflower County","Mississippi",1089,1159,696,729,1027,983,662,639,630,530,517,0,0,0,0,0,0,0,0,0,0,0
"Sylvarena","Smith County","Mississippi",107,112,120,110,102,115,69,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taylor","Lafayette County","Mississippi",343,322,289,288,301,92,122,125,164,168,209,147,101,0,85,0,0,0,0,0,0,0
"Taylorsville","Smith County","Mississippi",1319,1353,1341,1412,1387,1299,1132,1116,955,805,601,623,0,0,0,0,0,0,0,0,0,0
"Tchula","Holmes County","Mississippi",2005,2096,2332,2186,1931,1729,882,927,861,907,550,478,398,0,90,0,0,0,0,0,0,0
"Terry","Hinds County","Mississippi",1108,1063,664,613,655,546,585,497,401,412,392,473,481,0,198,0,0,0,0,0,0,0
"Thaxton","Pontotoc County","Mississippi",659,643,513,431,404,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0
"Tishomingo","Tishomingo County","Mississippi",335,339,316,332,387,410,415,335,423,402,273,212,0,0,0,0,0,0,0,0,0,0
"Toccopola","Pontotoc County","Mississippi",252,246,189,154,184,175,198,262,332,288,325,233,249,190,0,0,0,0,0,0,0,0
"Tremont","Itawamba County","Mississippi",465,465,390,342,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tunica","Tunica County","Mississippi",1009,1030,1132,1175,1361,1685,1445,1354,1322,1043,955,555,485,198,0,0,0,0,0,0,0,0
"Tupelo","Lee County","Mississippi",35688,34546,34211,30685,23905,20471,17221,11527,8212,6361,5055,3881,2118,1477,1008,618,0,0,0,0,0,0
"Tutwiler","Tallahatchie County","Mississippi",3507,3550,1364,1391,1174,1103,912,939,665,873,1010,410,142,0,0,0,0,0,0,0,0,0
"Tylertown","Walthall County","Mississippi",1544,1609,1910,1938,1976,1736,1532,1331,1376,1102,1116,795,0,0,0,0,0,0,0,0,0,0
"Union","Neshoba/Newton County","Mississippi",1995,1988,2021,1875,1931,1856,1726,1559,1543,1705,1012,693,0,0,0,0,0,0,0,0,0,0
"Utica","Hinds County","Mississippi",852,820,966,1033,1064,1019,764,824,818,652,445,572,540,370,230,0,0,0,0,0,0,0
"Vaiden","Carroll County","Mississippi",756,734,840,789,924,716,475,583,601,648,579,713,474,533,526,0,0,0,0,0,0,0
"Vardaman","Calhoun County","Mississippi",1297,1316,1065,920,1009,777,637,686,626,627,599,430,0,0,0,0,0,0,0,0,0,0
"Verona","Lee County","Mississippi",3060,3006,3334,2893,2497,1877,824,589,526,554,500,558,456,465,596,0,0,0,0,0,0,0
"Vicksburg","Warren County","Mississippi",23392,23856,26407,20908,25434,25478,29143,27948,24460,22943,18072,20814,14834,13373,11814,12443,4591,3678,0,0,0,0
"Walls","? County","Mississippi",1263,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Walnut","Tippah County","Mississippi",763,771,754,523,513,458,390,481,516,219,150,0,0,0,0,0,0,0,0,0,0,0
"Walnut Grove","Leake County","Mississippi",1921,1911,488,389,439,398,433,517,653,753,0,199,207,166,0,0,0,0,0,0,0,0
"Walthall","Webster County","Mississippi",140,144,170,167,206,161,153,149,142,124,114,171,170,122,101,0,0,0,0,0,0,0
"Water Valley","Yalobusha County","Mississippi",3326,3392,3677,3610,4146,3285,3206,3213,3340,3738,4315,4275,3813,2832,2220,0,0,0,0,0,0,0
"Waveland","Hancock County","Mississippi",6419,6435,6674,5369,4186,3108,1106,793,768,663,431,554,520,328,0,0,0,0,0,0,0,0
"Waynesboro","Wayne County","Mississippi",4962,5043,5197,5143,5349,4368,3892,3442,1445,1120,689,652,436,458,156,0,0,0,0,0,0,0
"Webb","Tallahatchie County","Mississippi",536,565,587,605,782,751,686,680,606,531,553,292,128,0,0,0,0,0,0,0,0,0
"Weir","Choctaw County","Mississippi",445,459,553,525,553,573,522,570,552,570,377,220,91,0,0,0,0,0,0,0,0,0
"Wesson","Copiah County","Mississippi",1915,1925,1693,1510,1313,1253,1157,1235,837,799,885,2024,3279,3168,1707,464,0,0,,,,
"West","Holmes County","Mississippi",174,185,220,184,253,305,282,354,402,370,236,276,196,0,200,0,0,0,0,0,0,0
"West Point","Clay County","Mississippi",11093,11307,12145,8489,8811,8714,8550,6432,5627,4677,4400,4864,3193,2762,1786,1392,0,0,0,0,0,0
"Wiggins","Stone County","Mississippi",4496,4390,3849,3185,3205,2995,1591,1436,1141,1074,1037,98,0,0,0,0,0,0,0,0,0,0
"Winona","Montgomery County","Mississippi",4622,5043,5482,5705,6177,5521,4282,3441,2532,2607,2572,2512,2455,1648,1204,0,0,0,0,0,0,0
"Winstonville","Bolivar County","Mississippi",185,191,319,277,486,536,327,322,169,142,0,0,0,0,0,0,0,0,0,0,0,0
"Woodland","Chickasaw County","Mississippi",122,125,159,182,135,130,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0
"Woodville","Wilkinson County","Mississippi",1004,1096,1192,1393,1512,1734,1856,1609,1433,1113,1012,1233,1043,950,965,0,0,0,0,0,0,0
"Yazoo City","Yazoo County","Mississippi",11366,11403,14550,12427,12092,11688,11236,9746,7258,5579,5244,6796,4044,3286,2542,0,0,0,0,0,0,0
