"Bruno","Pine County","Minnesota",100,102,102,89,130,130,116,193,234,167,217,229,0,0,0,0,0,0
"Buckman","Morrison County","Minnesota",272,270,208,201,171,158,166,173,186,212,227,137,0,0,0,0,0,0
"Buffalo","Wright County","Minnesota",15912,15453,10097,6856,4560,3275,2322,1914,1695,1409,1438,1227,1040,606,143,0,0,0
"Buffalo Lake","Renville County","Minnesota",697,733,768,734,782,758,707,724,637,545,468,371,389,0,0,0,0,0
"Buhl","St. Louis County","Minnesota",997,1000,983,915,1284,1303,1526,1462,1600,1634,2007,1005,0,0,0,0,0,0
"Burnsville","Dakota County","Minnesota",61630,60306,60220,51288,35674,19940,0,0,0,0,0,0,0,0,0,0,0,0
"Burtrum","Todd County","Minnesota",140,144,146,172,177,135,160,194,297,175,212,217,0,0,0,0,0,0
"Butterfield","Watonwan County","Minnesota",602,586,564,509,634,619,601,529,511,412,404,377,332,0,0,0,0,0
"Byron","Olmsted County","Minnesota",5191,4914,3500,2441,1715,1419,660,385,341,323,302,272,347,291,222,0,0,0
"Caledonia","Houston County","Minnesota",2793,2868,2965,2846,2691,2619,2563,2243,1985,1554,1570,1372,1175,927,894,470,0,0
"Callaway","Becker County","Minnesota",235,234,200,212,238,233,235,193,249,230,325,276,0,0,0,0,0,0
"Calumet","Itasca County","Minnesota",363,367,383,382,469,460,799,854,946,805,445,245,0,0,0,0,0,0
"Cambridge","Isanti County","Minnesota",8323,8111,5520,5094,3287,2720,2728,1790,1592,1183,1080,900,737,258,136,0,0,0
"Campbell","Wilkin County","Minnesota",156,158,241,233,286,339,365,391,382,313,424,303,239,0,0,0,0,0
"Canby","Yellow Medicine County","Minnesota",1742,1795,1903,1826,2143,2147,2146,2173,2099,1738,1754,1528,1100,470,331,0,0,0
"Cannon Falls","Goodhue County","Minnesota",4068,4083,3795,3232,2653,2072,2055,1831,1544,1358,1315,1385,1239,1078,942,0,0,0
"Canton","Fillmore County","Minnesota",346,346,343,362,386,391,467,459,421,385,365,345,312,281,0,0,0,0
"Carlos","Douglas County","Minnesota",492,502,329,361,364,278,262,233,187,178,208,167,0,0,0,0,0,0
"Carlton","Carlton County","Minnesota",891,862,810,923,862,884,862,650,700,687,700,597,449,612,0,0,0,0
"Carver","Carver County","Minnesota",4259,3724,1266,744,642,669,467,548,519,427,504,571,583,625,683,521,0,0
"Cass Lake","Cass County","Minnesota",748,770,860,923,1001,1317,1586,1936,1904,1409,2109,2011,546,0,0,0,0,0
"Cedar Mills","Meeker County","Minnesota",44,45,53,80,73,81,96,99,0,0,0,0,0,0,0,0,0,0
"Center City","Chisago County","Minnesota",630,628,582,451,458,324,293,311,251,285,285,252,0,0,33,0,0,0
