"Bode","Humboldt County","Iowa",297,302,327,335,406,372,430,492,533,507,513,419,409,0,0,0,0,0
"Bonaparte","Van Buren County","Iowa",425,433,458,465,489,517,574,642,653,678,656,597,898,762,689,0,0,0
"Bondurant","Polk County","Iowa",4806,3860,1846,1584,1283,462,389,328,320,289,274,287,297,0,0,0,0,0
"Boone","Boone County","Iowa",12633,12661,12803,12392,12602,12468,12468,12164,12373,11886,12451,10347,8880,6520,3330,0,0,0
"Bouton","Dallas County","Iowa",135,129,136,149,139,160,145,159,162,141,187,0,0,0,0,0,0,0
"Boxholm","Boone County","Iowa",195,195,215,214,267,242,250,304,285,280,296,0,0,0,0,0,0,0
"Boyden","Sioux County","Iowa",709,707,672,651,708,670,562,541,487,446,419,364,336,277,0,0,0,0
"Braddyville","Page County","Iowa",155,159,176,219,199,207,176,249,242,267,294,283,236,175,214,0,0,0
"Bradgate","Humboldt County","Iowa",84,86,101,124,151,130,166,188,261,223,230,175,223,0,0,0,0,0
"Brandon","Buchanan County","Iowa",308,309,311,320,337,432,322,319,324,308,348,206,0,0,0,0,0,0
"Brayton","Audubon County","Iowa",120,128,145,148,170,151,225,239,217,236,244,137,141,124,38,0,0,0
"Breda","Carroll County","Iowa",477,483,477,467,502,518,543,506,532,481,419,374,395,256,109,0,0,0
"Bridgewater","Adair County","Iowa",178,182,178,209,233,188,225,296,302,327,343,365,0,0,0,0,0,0
"Brighton","Washington County","Iowa",658,652,687,684,804,632,724,705,791,800,1014,776,807,861,836,785,0,0
"Bristow","Butler County","Iowa",161,160,202,197,252,230,268,313,318,293,299,291,317,257,198,0,0,0
"Britt","Hancock County","Iowa",2026,2069,2052,2133,2185,2069,2042,1908,1813,1593,1619,1303,1540,818,345,0,0,0
"Bronson","Woodbury County","Iowa",322,322,269,209,289,193,0,0,0,0,0,0,0,0,0,0,0,0
"Brooklyn","Poweshiek County","Iowa",1453,1468,1367,1439,1509,1410,1415,1323,1408,1345,1533,1233,1188,1202,1234,971,184,0
"Brunsville","Plymouth County","Iowa",149,151,146,137,140,125,128,112,109,134,111,0,0,0,0,0,0,0
"Buck Grove","Crawford County","Iowa",43,43,49,20,84,41,40,67,80,86,91,87,0,0,0,0,0,0
"Buckeye","Hardin County","Iowa",107,108,110,105,154,143,190,192,194,219,188,140,0,0,0,0,0,0
"Buffalo","Scott County","Iowa",1298,1270,1321,1260,1569,1513,1088,695,588,547,487,456,372,379,400,368,0,0
"Buffalo Center","Winnebago County","Iowa",891,905,963,1081,1233,1118,1140,1087,911,768,894,753,875,0,0,0,0,0
"Burlington","Des Moines County","Iowa",25539,25663,26839,27208,29529,32366,32430,30613,25832,26755,24057,24324,23201,22565,19450,14930,6706,4082
"Burt","Kossuth County","Iowa",515,533,556,575,689,608,620,572,613,580,626,495,504,0,0,0,0,0
"Bussey","Marion County","Iowa",416,422,450,494,579,498,557,633,632,546,585,669,550,0,0,0,0,0
"Calamus","Clinton County","Iowa",418,439,394,379,452,396,435,381,384,374,399,276,287,216,163,0,0,0
"Callender","Webster County","Iowa",363,376,424,384,446,421,358,387,377,349,376,321,399,0,50,0,0,0
"Calmar","Winneshiek County","Iowa",961,978,1058,1026,1053,1008,954,937,903,915,1039,849,1003,813,617,0,0,0
"Calumet","O達rien County","Iowa",170,170,181,160,212,219,225,250,274,249,266,243,113,0,0,0,0,0
"Camanche","Clinton County","Iowa",4358,4448,4215,4436,4725,3470,2225,1212,814,728,610,629,713,753,762,840,0,0
"Cambridge","Story County","Iowa",822,827,819,714,732,661,587,573,608,639,739,696,667,432,223,200,0,0
"Cantril","Van Buren County","Iowa",222,222,257,262,299,258,299,353,376,370,440,445,356,356,252,0,0,0
"Carbon","Adams County","Iowa",33,34,28,60,110,135,162,282,383,266,254,246,0,0,252,0,0,0
"Carlisle","Warren County","Iowa",4098,3876,3497,3241,3073,2246,1317,903,690,663,640,592,553,0,395,200,138,0
"Carpenter","Mitchell County","Iowa",108,109,130,102,109,122,177,165,156,110,144,121,0,0,0,0,0,0
"Carroll","Carroll County","Iowa",10007,10103,10106,9579,9705,8716,7682,6231,5389,4691,4254,3546,2882,2448,1385,384,0,0
"Carson","Pottawattamie County","Iowa",812,812,668,705,716,756,583,596,613,617,692,640,632,391,0,0,0,0
"Carter Lake","Pottawattamie County","Iowa",3766,3785,3248,3200,3438,3268,2287,1183,846,0,0,0,0,0,0,0,0,0
"Cascade","Dubuque/Jones County","Iowa",2252,2159,1958,1812,1912,1744,1601,1299,1376,1221,1249,1268,1266,955,0,0,0,0
"Casey","Adair/Guthrie County","Iowa",407,426,478,441,473,561,589,703,709,785,908,735,568,452,478,0,0,0
"Castalia","Winneshiek County","Iowa",169,173,175,177,188,210,216,221,239,200,272,280,0,0,108,0,0,0
"Castana","Monona County","Iowa",137,147,178,159,228,211,230,265,336,334,389,364,355,0,0,0,0,0
"Cedar Falls","Black Hawk County","Iowa",40859,39260,36145,34298,36322,29597,21195,14334,9349,7362,6316,5012,5319,3459,3020,3070,0,0
"Cedar Rapids","Linn County","Iowa",129195,126326,120758,108751,110243,110642,92035,72296,62120,56097,45566,32811,25656,18020,10104,5940,1830,0
"Center Junction","Jones County","Iowa",111,111,131,166,182,172,201,153,204,198,225,199,255,210,190,0,0,0
"Center Point","Linn County","Iowa",2494,2421,2007,1693,1591,1456,1236,987,861,812,778,802,674,615,603,443,0,0
"Centerville","Appanoose County","Iowa",5433,5528,5924,5936,6558,6531,6629,7625,8413,8147,8486,6936,5256,3668,2475,1037,509,1137
"Central City","Linn County","Iowa",1272,1257,1157,1063,1067,1116,1087,965,810,780,688,558,623,467,0,0,0,0
"Centralia","Dubuque County","Iowa",130,134,101,123,106,105,85,78,57,0,0,0,0,0,0,0,0,0
"Chariton","Lucas County","Iowa",4227,4321,4573,4616,5116,5009,5042,5320,5754,5365,5175,3794,3989,3122,2977,1728,641,0
"Charles City","Floyd County","Iowa",7513,7652,7812,7878,8778,9268,9964,10309,8681,8039,7350,5892,4227,2802,2421,2166,0,0
"Charlotte","Clinton County","Iowa",375,394,421,359,442,444,417,427,393,407,464,356,0,0,294,0,0,0
"Charter Oak","Crawford County","Iowa",498,502,530,497,615,715,665,710,776,688,750,734,772,567,0,0,0,0
"Chatsworth","Sioux County","Iowa",80,79,89,103,110,90,84,102,144,159,150,131,0,0,0,0,0,0
"Chelsea","Tama County","Iowa",261,267,287,336,376,381,453,482,540,575,557,507,419,318,263,0,0,0
"Cherokee","Cherokee County","Iowa",5139,5253,5369,6026,7004,7272,7724,7705,7469,6443,5824,4884,3865,3441,1523,438,0,0
"Chester","Howard County","Iowa",126,127,151,158,175,185,211,226,234,238,237,266,0,0,101,0,0,0
"Chillicothe","Wapello County","Iowa",97,97,90,119,131,126,148,196,173,156,146,181,216,214,234,211,0,0
"Churdan","Greene County","Iowa",376,386,418,423,540,598,586,593,677,616,763,667,626,377,0,0,0,0
"Cincinnati","Appanoose County","Iowa",348,357,428,363,598,570,583,703,859,911,1301,1355,1212,432,189,0,0,0
"Clare","Webster County","Iowa",141,146,190,161,229,249,245,179,232,254,259,299,374,0,0,0,0,0
"Clarence","Cedar County","Iowa",965,974,1008,936,1001,915,859,791,685,659,693,662,675,629,607,726,0,0
"Clarinda","Page County","Iowa",5362,5572,5690,5104,5458,5420,5901,5086,4905,4962,4511,3832,3276,3262,2011,1022,427,0
"Clarion","Wright County","Iowa",2773,2850,2968,2703,3060,2972,3232,3150,2971,2578,2826,2065,1475,744,56,37,0,0
"Clarksville","Butler County","Iowa",1419,1439,1441,1382,1424,1360,1328,1210,1240,1143,1003,895,849,735,818,0,0,0
"Clayton","Clayton County","Iowa",42,43,55,41,68,113,130,136,161,162,170,145,0,0,383,0,0,0
"Clear Lake","Cerro Gordo County","Iowa",7682,7777,8161,8183,7458,6430,6158,4977,3764,3066,2804,2014,1706,1130,1095,775,0,0
"Clearfield","Taylor County","Iowa",342,363,371,417,433,430,504,547,615,595,646,619,698,452,0,0,0,0
"Cleghorn","Cherokee County","Iowa",232,240,250,275,275,274,228,246,236,238,232,186,0,0,0,0,0,0
"Clemons","Marshall County","Iowa",150,148,148,173,175,178,198,202,207,241,216,213,0,0,0,0,0,0
"Clermont","Fayette County","Iowa",615,632,716,523,602,582,570,625,626,631,681,510,513,488,553,0,0,0
"Clinton","Clinton County","Iowa",26246,26885,27772,29201,32828,34719,33589,30379,26270,25726,24161,25577,22698,13619,9052,6129,0,0
"Clio","Wayne County","Iowa",81,80,91,103,106,113,120,162,200,229,299,178,218,0,60,0,0,0
"Clive","Polk County","Iowa",17052,15447,12855,7462,6064,3005,752,0,0,0,0,0,0,0,0,0,0,0
"Clutier","Tama County","Iowa",210,213,229,219,249,275,292,302,354,350,299,186,0,0,0,0,0,0
"Coburg","Montgomery County","Iowa",41,42,31,58,52,36,54,83,162,200,170,177,164,60,83,0,0,0
"Coggon","Linn County","Iowa",656,658,745,645,639,656,672,604,512,503,553,471,498,0,0,0,0,0
"Coin","Page County","Iowa",188,193,252,278,316,294,346,407,457,586,603,591,574,0,772,0,0,0
"Colesburg","Delaware County","Iowa",395,404,412,439,463,379,365,326,306,340,337,271,274,0,0,0,0,0
"Colfax","Jasper County","Iowa",2061,2093,2223,2462,2234,2293,2331,2279,2222,2213,2504,2524,2053,957,620,0,0,0
"College Springs","Page County","Iowa",209,214,246,230,307,295,290,368,430,484,495,626,693,491,531,0,0,0
"Collins","Story County","Iowa",485,495,499,455,451,404,435,432,516,489,570,521,540,0,0,0,0,0
"Colo","Story County","Iowa",863,876,868,771,808,606,574,538,539,532,507,463,391,261,296,226,0,0
"Columbus City","Louisa County","Iowa",373,391,376,328,367,312,327,350,326,263,346,375,388,459,605,0,0,0
"Columbus Junction","Louisa County","Iowa",1857,1899,1900,1616,1429,1205,1016,1123,975,867,988,1185,1099,953,793,850,519,0
"Colwell","Floyd County","Iowa",72,73,76,94,91,100,119,122,93,87,0,0,0,0,0,0,0,0
"Conesville","Muscatine County","Iowa",421,432,424,334,301,295,248,252,302,254,307,347,0,0,0,0,0,0
"Conrad","Grundy County","Iowa",1100,1108,1055,964,1133,932,799,649,591,536,560,549,483,157,0,0,0,0
"Conway","Taylor County","Iowa",40,41,63,57,93,91,82,168,246,266,253,283,348,379,423,0,0,0
"Coon Rapids","Carroll County","Iowa",1269,1305,1305,1266,1448,1381,1560,1676,1533,1303,1328,1084,1017,873,54,0,0,0
"Coppock","Henry/Jefferson/Washington County","Iowa",47,47,57,50,47,58,61,81,93,93,104,105,0,0,0,0,0,0
"Coralville","Johnson County","Iowa",20349,18907,15123,10347,7687,6130,2357,977,433,254,150,151,125,173,347,0,0,0
"Corning","Adams County","Iowa",1564,1635,1783,1806,1939,2095,2041,2104,2162,2026,1840,1702,2145,1682,1526,0,0,0
"Correctionville","Woodbury County","Iowa",805,821,851,897,935,870,912,992,1151,1058,1016,893,935,869,86,0,0,0
"Corwith","Hancock County","Iowa",269,309,350,354,480,438,488,480,481,481,635,455,651,347,0,0,0,0
"Corydon","Wayne County","Iowa",1587,1585,1591,1675,1818,1745,1687,1870,1872,1768,1867,1669,1477,962,801,618,254,0
"Cotter","Louisa County","Iowa",47,48,48,53,60,55,52,49,72,118,100,0,0,0,0,0,0,0
"Coulter","Franklin County","Iowa",277,281,262,252,264,262,315,271,236,266,277,198,0,0,0,0,0,0
"Council Bluffs","Pottawattamie County","Iowa",62245,62230,58268,54315,56449,60348,55641,45429,41439,42048,36162,29292,25802,21474,18063,10020,2011,0
"Craig","Plymouth County","Iowa",88,89,102,116,105,98,117,142,165,155,156,0,0,0,0,0,0,0
"Crawfordsville","Washington County","Iowa",268,264,295,265,290,288,317,286,316,291,387,322,268,0,265,249,0,0
"Crescent","Pottawattamie County","Iowa",622,617,537,113,547,284,296,0,0,0,0,0,0,0,134,0,0,0
"Cresco","Howard County","Iowa",3849,3868,3905,3669,3860,3927,3809,3638,3530,3069,3195,2658,2806,2018,1875,912,0,0
"Creston","Union County","Iowa",7839,7834,7597,7911,8429,8234,7667,8317,8033,8615,8034,6924,7752,7200,5081,411,0,0
"Cromwell","Union County","Iowa",107,107,120,120,157,168,138,147,165,173,143,208,208,0,189,0,0,0
"Crystal Lake","Hancock County","Iowa",246,250,285,266,314,276,267,286,301,271,191,143,246,0,0,0,0,0
"Cumberland","Cass County","Iowa",253,262,281,295,351,385,425,493,578,595,561,552,591,0,0,0,0,0
"Cumming","Warren County","Iowa",397,351,162,132,151,189,148,131,139,149,0,0,0,0,0,0,0,0
"Curlew","Palo Alto County","Iowa",56,58,62,56,85,95,134,151,183,178,204,161,0,0,0,0,0,0
"Cushing","Woodbury County","Iowa",222,220,246,220,270,204,261,248,258,270,286,254,237,0,0,0,0,0
"Cylinder","Palo Alto County","Iowa",85,88,110,112,119,133,161,143,175,157,174,129,118,0,0,0,0,0
"Dakota City","Humboldt County","Iowa",822,843,911,1024,1072,746,706,637,537,448,439,391,362,353,248,162,0,0
"Dallas Center","Dallas County","Iowa",1788,1623,1595,1454,1360,1128,1083,944,865,852,864,769,625,445,450,133,0,0
"Dana","Greene County","Iowa",70,71,84,71,110,118,123,184,153,195,163,183,0,0,0,0,0,0
"Danbury","Woodbury County","Iowa",342,348,384,430,492,527,510,601,728,656,677,558,480,423,0,0,0,0
"Danville","Des Moines County","Iowa",934,934,914,926,994,948,579,450,309,327,289,263,0,0,0,0,0,0
"Davenport","Scott County","Iowa",102448,99685,98359,95333,103264,98469,88981,74549,66039,60751,56727,43028,35254,26872,21831,20038,11267,1848
"Davis City","Decatur County","Iowa",195,204,275,257,327,301,346,432,556,548,476,489,617,594,348,0,0,0
"Dawson","Dallas County","Iowa",139,131,155,174,229,232,257,286,289,262,300,275,0,0,0,0,0,0
"Dayton","Webster County","Iowa",803,837,884,818,941,909,820,793,732,713,836,717,753,669,239,0,0,0
"De Soto","Dallas County","Iowa",1098,1050,1009,1033,1035,369,273,280,274,319,261,356,345,328,347,0,0,0
"De Witt","Clinton County","Iowa",5253,5322,5049,4514,4512,3647,3224,2644,2205,2041,1849,1654,1383,1359,1608,1749,0,0
"Decatur City","Decatur County","Iowa",188,197,199,177,199,198,203,196,275,282,300,311,367,215,235,0,0,0
"Decorah","Winneshiek County","Iowa",7957,8127,8172,8063,7991,7237,6435,6060,5303,4581,4089,3592,3246,2801,2951,2110,0,0
"Dedham","Carroll County","Iowa",264,266,280,264,321,325,322,360,392,327,360,355,374,273,0,0,0,0
"Deep River","Poweshiek County","Iowa",275,279,288,345,323,323,329,379,443,392,487,467,403,291,0,0,0,0
"Defiance","Shelby County","Iowa",280,284,346,312,383,392,386,368,428,411,389,411,387,323,0,0,0,0
"Delaware","Delaware County","Iowa",156,159,188,176,170,153,167,192,198,165,194,0,0,0,0,0,0,0
"Delhi","Delaware County","Iowa",470,460,458,485,511,527,464,383,421,399,390,375,0,0,524,413,0,0
"Delmar","Clinton County","Iowa",505,525,514,517,633,599,556,415,434,480,527,548,592,518,410,0,0,0
"Deloit","Crawford County","Iowa",265,264,288,296,345,279,222,235,281,280,260,208,0,0,0,103,0,0
"Delphos","Ringgold County","Iowa",25,25,25,23,45,35,48,74,90,79,0,0,0,0,0,0,0,0
"Delta","Keokuk County","Iowa",318,328,410,409,482,475,514,562,602,588,688,728,691,409,416,0,0,0
"Denison","Crawford County","Iowa",8390,8298,7339,6604,6675,6218,4930,4554,4361,3905,3581,3133,2771,1782,1441,326,0,0
"Denver","Bremer County","Iowa",1820,1780,1627,1600,1647,1169,831,635,556,500,462,224,102,0,0,0,0,0
"Derby","Lucas County","Iowa",113,115,131,135,171,161,151,194,269,280,334,326,0,0,174,0,0,0
"Des Moines","Polk County","Iowa",209220,203433,198682,193187,191003,201404,208982,177965,159819,142559,126468,86368,62139,50093,22408,12035,3965,502
"Dexter","Dallas County","Iowa",638,611,689,628,678,652,670,643,760,748,790,767,795,607,704,0,0,0
"Diagonal","Ringgold County","Iowa",328,330,312,298,362,327,443,472,603,577,569,509,383,0,0,0,0,0
"Dickens","Clay County","Iowa",182,185,202,214,289,240,241,311,378,333,337,255,0,0,0,0,0,0
"Dike","Grundy County","Iowa",1257,1209,944,875,987,794,630,517,408,417,453,286,0,0,0,0,0,0
"Dixon","Scott County","Iowa",248,247,276,202,312,276,280,208,226,193,197,198,0,0,228,0,0,0
"Dolliver","Emmet County","Iowa",66,66,77,103,125,95,122,130,179,158,171,107,0,0,0,0,0,0
"Donahue","Scott County","Iowa",369,346,293,316,289,216,133,105,89,98,101,64,0,0,0,0,0,0
"Donnellson","Lee County","Iowa",899,912,963,940,972,798,709,589,515,581,456,337,270,0,82,0,0,0
