"Oakesdale","Whitman County","Washington",424,422,420,346,444,447,474,576,590,637,816,882,928,528,0,0
"Oakville","Grays Harbor County","Washington",663,684,675,493,537,460,377,372,418,469,396,465,0,0,0,0
"Ocean Shores","Grays Harbor County","Washington",5628,5569,3836,2301,1692,0,0,0,0,0,0,0,0,0,0,0
"Odessa","Lincoln County","Washington",868,910,957,935,1009,1074,1231,1127,816,830,1050,885,0,0,0,0
"Okanogan","Okanogan County","Washington",2571,2552,2484,2370,2326,2015,2001,2013,1735,1519,1015,611,0,0,0,0
"Olympia","Thurston County","Washington",49218,46478,42514,33840,27447,23296,18273,15819,13254,11733,7795,6996,3863,4698,1232,1203
"Omak","Okanogan County","Washington",4848,4845,4721,4117,4007,4164,4068,3791,2918,2547,525,0,0,0,0,0
"Oroville","Okanogan County","Washington",1679,1686,1653,1505,1483,1555,1437,1500,1206,800,1013,495,0,0,0,0
"Orting","Pierce County","Washington",7266,6746,3760,2106,1787,1643,1520,1299,1211,1109,972,799,728,623,0,0
"Othello","Adams County","Washington",7703,7364,5847,4638,4454,4122,2669,526,332,397,649,0,0,0,0,0
"Pacific","King County","Washington",7079,6606,5527,4622,2261,1831,1577,755,357,347,320,413,0,0,0,0
"Palouse","Whitman County","Washington",1012,998,1011,915,1005,948,926,1036,1028,1151,1179,1549,929,1119,148,0
"Pasco","Franklin County","Washington",68648,59781,32066,20337,18428,13920,14522,10228,3913,3496,3362,2083,254,0,0,0
"Pateros","Okanogan County","Washington",656,667,643,570,555,472,673,866,484,486,412,0,0,0,0,0
"Pe Ell","Lewis County","Washington",628,632,657,547,617,582,593,787,825,891,861,838,0,0,0,0
"Pomeroy","Garfield County","Washington",1386,1425,1517,1393,1716,1823,1677,1775,1723,1600,1804,1605,953,661,0,0
"Port Angeles","Clallam County","Washington",19256,19038,18397,17710,17311,16367,12653,11233,9409,10188,5351,2286,2321,0,0,0
"Port Orchard","Kitsap County","Washington",13266,11144,7693,4984,4787,3904,2778,2320,1566,1145,1393,682,254,226,0,0
"Port Townsend","Jefferson County","Washington",9255,9113,8334,7001,6067,5241,5074,6888,4683,3979,2847,4181,3443,4558,917,0
"Poulsbo","Kitsap County","Washington",9702,9200,6813,4848,3453,1856,1505,1014,639,584,546,364,0,0,0,0
"Prescott","Walla Walla County","Washington",309,318,314,267,341,242,269,244,324,275,559,502,0,313,0,0
"Prosser","Benton County","Washington",5802,5714,4838,4476,3896,2954,2763,2636,1719,1569,1697,1298,229,0,0,0
"Pullman","Whitman County","Washington",31682,29799,24675,23478,23579,20509,12957,12022,4417,3322,2440,2602,1308,868,0,0
"Puyallup","Pierce County","Washington",39105,37022,33011,23875,18251,14742,12063,10010,7889,7094,6323,4544,1884,1732,297,312
"Quincy","Grant County","Washington",7355,6750,5044,3738,3525,3237,3269,804,318,266,285,264,0,0,0,0
"Rainier","Thurston County","Washington",1948,1794,1492,991,891,382,245,331,0,0,0,0,0,0,0,0
"Raymond","Pacific County","Washington",2787,2882,2975,2901,2991,3126,3301,4110,4045,3828,4260,2450,0,0,0,0
"Reardan","Lincoln County","Washington",548,571,608,482,498,389,474,410,422,422,420,527,0,0,0,0
"Redmond","King County","Washington",59285,54144,45256,35800,23318,11020,1426,573,530,460,438,0,0,0,0,0
"Renton","King County","Washington",98404,90927,50052,41688,31031,25878,18453,16039,4488,4062,3301,2740,0,406,0,0
"Republic","Ferry County","Washington",1083,1073,954,940,1018,862,1064,895,922,710,781,999,2050,0,0,0
"Richland","Benton County","Washington",53019,48058,38708,32315,33578,26290,23548,21809,247,208,279,0,0,0,0,0
"Ridgefield","Clark County","Washington",6123,4763,2147,1297,1062,1004,823,762,643,607,620,297,0,0,0,0
"Ritzville","Adams County","Washington",1671,1673,1736,1725,1800,1876,2173,2145,1748,1777,1900,1859,761,0,0,0
"Riverside","Okanogan County","Washington",272,280,348,223,243,228,201,149,192,218,209,0,0,0,0,0
"Rock Island","Douglas County","Washington",792,788,863,524,491,191,260,360,377,0,0,0,0,0,0,0
"Rockford","Spokane County","Washington",469,470,413,481,442,327,369,152,130,381,435,663,433,644,0,0
"Rosalia","Whitman County","Washington",549,550,648,552,572,569,585,660,596,633,714,767,379,248,0,0
"Roslyn","Kittitas County","Washington",896,893,1017,869,938,1031,1283,1537,1743,2063,2673,3126,2786,1484,0,0
"Roy","Pierce County","Washington",805,793,260,258,417,381,264,263,261,284,287,315,0,0,0,0
"Royal City","Grant County","Washington",2217,2140,1823,1104,676,477,0,0,0,0,0,0,0,0,0,0
"Ruston","Pierce County","Washington",791,749,738,693,612,668,694,838,739,818,1128,780,0,0,0,0
"Sammamish","King County","Washington",51229,45780,34104,0,0,0,0,0,0,0,0,0,0,0,0,0
"SeaTac","King County","Washington",28126,26909,25496,22694,0,0,0,0,0,0,0,0,0,0,0,0
"Seattle","King County","Washington",668342,608660,563374,516259,493846,530831,557087,467591,368302,365583,315312,237194,80671,42837,3533,1107
"Sedro-Woolley","Skagit County","Washington",10764,10540,8658,6031,6110,4598,3705,3299,2954,2719,2379,2129,885,0,0,0
"Selah","Yakima County","Washington",7444,7147,6310,5113,4500,3311,2824,2489,1130,767,0,0,0,0,0,0
"Sequim","Clallam County","Washington",6737,6606,4334,3616,3013,1549,1164,1044,676,534,402,0,0,0,0,0
"Shelton","Mason County","Washington",9777,9834,8442,7241,7629,6515,5651,5045,3707,3091,984,1163,833,648,0,0
"Shoreline","King County","Washington",55174,53007,53025,0,0,0,0,0,0,0,0,0,0,0,0,0
"Skykomish","King County","Washington",204,198,214,273,209,283,366,497,479,562,267,238,0,0,0,0
"Snohomish","Snohomish County","Washington",9544,9098,8494,6499,5294,5174,3894,3094,2794,2688,2985,3244,2101,1903,149,0
"Snoqualmie","King County","Washington",12630,10670,1631,1546,1370,1260,1216,806,775,752,450,279,0,0,0,0
"Soap Lake","Grant County","Washington",1585,1514,1733,1149,1196,1064,1591,2091,622,282,352,0,0,0,0,0
"South Bend","Pacific County","Washington",1594,1637,1807,1551,1686,1795,1671,1857,1771,1798,1948,3023,711,0,0,0
"South Cle Elum","Kittitas County","Washington",532,532,457,457,449,374,383,442,340,338,587,0,0,0,0,0
"South Prairie","Pierce County","Washington",435,434,382,180,202,206,214,207,226,204,215,264,0,0,0,0
"Spangle","Spokane County","Washington",288,278,240,229,276,179,208,242,203,218,291,299,331,303,36,0
