"Elkhart","Elkhart County","Indiana",51421,50949,51874,43627,41305,43152,40274,35646,33434,32949,24277,19282,15184,11360,6953,3265,1439,0,0,0
"Elnora","Daviess County","Indiana",654,640,721,679,756,873,824,849,799,856,865,961,908,0,0,0,0,0,0,0
"Elwood","Madison County","Indiana",8480,8614,9737,9494,10867,11196,11793,11362,10913,10685,10790,11028,12950,2284,751,310,0,0,0,0
"English","Crawford County","Indiana",641,645,673,614,633,664,698,839,757,704,576,583,649,423,0,0,0,0,0,0
"Etna Green","Kosciusko County","Indiana",587,586,663,578,522,516,483,444,423,371,357,431,420,411,388,397,0,0,0,0
"Fairland","Shelby County","Indiana",316,315,0,0,0,0,0,0,0,0,0,0,0,513,367,0,0,0,0,0
"Fairmount","Grant County","Indiana",2880,2954,2992,3130,3286,3427,3080,2646,2382,2056,2155,2506,3205,1462,563,337,0,0,0,0
"Fairview Park","Vermillion County","Indiana",1333,1386,1496,1446,1545,1067,1039,902,1074,1106,1301,630,0,0,0,0,0,0,0,0
"Farmersburg","Sullivan County","Indiana",1098,1118,1180,1159,1240,962,1027,1024,1005,993,1141,1115,625,301,237,0,0,0,0,0
"Farmland","Randolph County","Indiana",1294,1333,1456,1412,1560,1262,1102,943,914,853,878,907,870,770,661,532,0,0,0,0
"Ferdinand","Dubois County","Indiana",2180,2157,2277,2318,2192,1432,1427,1252,990,846,884,827,0,627,500,0,0,0,0,0
"Fillmore","Putnam County","Indiana",526,533,545,497,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
"Fishers","Hamilton County","Indiana",86325,76794,37835,7508,2008,628,344,219,164,138,142,188,0,0,138,0,0,0,0,0
"Flora","Carroll County","Indiana",1994,2036,2227,2179,2303,1877,1742,1657,1468,1449,1441,1386,1209,639,224,0,0,0,0,0
"Fort Branch","Gibson County","Indiana",2810,2771,2320,2447,2504,2535,1983,1944,1552,1341,1389,1182,849,748,778,0,0,0,0,0
"Fortville","Hancock County","Indiana",3953,3929,3444,2690,2787,2460,2209,1786,1463,1289,1213,1174,1006,685,634,387,0,0,0,0
"Fountain","Wayne County","Indiana",791,796,735,766,839,852,833,588,491,480,375,448,455,492,471,0,0,0,0,0
"Fowler","Benton County","Indiana",2274,2317,2415,2333,2319,2643,2491,2117,1903,1564,1442,1491,1429,1285,967,0,0,0,0,0
"Fowlerton","Grant County","Indiana",256,261,298,306,300,337,297,292,255,204,225,293,0,0,0,0,0,0,0,0
"Francesville","Pulaski County","Indiana",844,879,905,969,944,1015,1002,856,804,712,648,729,596,403,368,281,189,0,0,0
"Francisco","Gibson County","Indiana",473,469,543,560,612,621,565,606,611,728,614,407,0,0,0,0,0,0,0,0
"Frankton","Madison County","Indiana",1831,1862,1905,1736,2080,1796,1445,1047,824,829,739,936,1464,520,391,270,0,0,0,0
"Fremont","Steuben County","Indiana",2149,2138,1696,1407,1180,1043,937,947,855,802,729,694,709,672,632,392,0,0,0,0
"French Lick","Orange County","Indiana",1798,1807,1941,2087,2265,2059,1954,1946,2042,2462,1980,1803,260,0,0,0,0,0,0,0
"Fulton","Fulton County","Indiana",327,333,326,371,393,372,410,366,373,397,361,296,0,0,0,0,0,0,0,0
"Galveston","Cass County","Indiana",1288,1311,1532,1609,1822,1284,1111,905,735,606,691,658,0,0,415,390,0,0,0,0
"Garrett","De Kalb County","Indiana",6319,6286,5803,5349,4751,4715,4364,4291,4285,4428,4796,4149,3910,2767,1268,0,0,0,0,0
"Gary","Lake County","Indiana",77909,80294,102746,116646,151968,175415,178320,133911,111719,100426,55378,16802,0,0,0,0,0,0,0,0
"Gas City","Grant County","Indiana",6032,5965,5940,6296,6370,5742,4469,3787,3488,3087,2870,3224,3622,145,145,0,0,0,0,0
