"Carlyle","Clinton County","Illinois",3238,3281,3406,3474,3388,3139,2903,2669,2591,2078,2027,1982,1874,1784,2017,1364,0,289,0
"Carmi","White County","Illinois",5136,5240,5422,5564,6107,6033,6152,5574,4098,2932,2667,2833,2939,2785,2512,0,0,0,0
"Carol Stream","DuPage County","Illinois",40349,39711,40438,31716,15472,4434,836,0,0,0,0,0,0,0,0,0,0,0,0
"Carpentersville","Kane County","Illinois",38407,37691,30586,23049,23272,24059,17424,1523,1289,1461,1036,1128,1002,754,348,0,0,0,0
"Carrier Mills","Saline County","Illinois",1629,1653,1886,1991,2268,2013,2006,2252,2360,2140,2343,1558,427,0,0,0,0,0,0
"Carrollton","Greene County","Illinois",2405,2484,2605,2507,2816,2866,2558,2437,2285,2075,2020,2323,2355,2258,1934,0,0,0,0
"Carterville","Williamson County","Illinois",5770,5496,4616,3630,3445,3061,2643,2716,2893,2866,3404,2971,1749,969,692,0,0,0,0
"Carthage","Hancock County","Illinois",2542,2605,2725,2657,2978,3350,3325,3214,2575,2240,2129,2373,2104,1654,1594,1448,0,0,0
"Cary","McHenry County","Illinois",17991,18271,15531,10043,6640,4358,2530,943,707,731,463,679,398,0,161,0,0,0,0
"Casey","Clark County","Illinois",2744,2769,2942,2914,3026,2994,2890,2734,2543,2200,2189,2157,1500,844,778,0,0,0,0
"Caseyville","St. Clair County","Illinois",4092,4245,4310,4419,4308,3411,2455,1209,865,743,675,613,449,475,658,0,0,0,0
"Catlin","Vermilion County","Illinois",2022,2040,2087,2173,2226,2093,1263,953,845,813,931,952,697,275,317,0,0,0,0
"Cave-In-Rock","Hardin County","Illinois",302,318,346,381,468,503,495,550,486,430,349,306,0,0,0,0,0,0,0
"Cedar Point","La Salle County","Illinois",271,277,262,275,344,304,308,296,279,266,686,545,0,0,0,0,0,0,0
"Cedarville","Stephenson County","Illinois",726,741,719,751,766,578,570,466,420,336,258,311,377,326,0,0,0,0,0
"Central City","Marion County","Illinois",1138,1172,1371,1390,1505,1377,1422,1231,1562,1148,1248,1179,615,304,411,0,0,0,0
"Centralia","Marion/Clington County","Illinois",12742,13032,14136,14274,15126,15966,13904,13863,16343,12583,12491,9680,6721,4763,3621,3190,0,0,0
"Centreville","St. Clair County","Illinois",5090,5309,5951,7489,9747,11378,12769,0,0,0,0,0,0,0,0,1116,0,0,0
"Cerro Gordo","Piatt County","Illinois",1359,1403,1436,1436,1553,1368,1067,1052,1016,965,1003,876,1008,939,565,0,0,0,0
