"Aspermont","Stonewall County","Texas",865,919,1021,1214,1357,1198,1286,1062,1041,769,436,0,0,205,0,0,0,0
"Athens","Henderson County","Texas",12819,12710,11297,10967,10197,9582,7086,5194,4765,4342,3176,2261,0,1035,368,545,240,0
"Atlanta","Cass County","Texas",5596,5675,5745,6118,6272,5007,4076,3782,2453,1685,1469,1604,1301,1764,396,0,0,0
"Aubrey","Denton County","Texas",2814,2595,1500,1138,948,731,534,491,472,439,0,0,0,0,0,0,0,0
"Aurora","Wise County","Texas",1267,1220,853,623,376,0,0,0,0,0,0,0,0,372,0,0,0,0
"Austin","Travis County","Texas",912791,790390,656562,465622,345890,253539,186545,132459,87930,53120,34876,29860,22258,14575,11013,4428,3494,629
"Austwell","Refugio County","Texas",150,147,192,189,280,284,287,228,301,233,213,0,0,0,0,0,0,0
"Avery","Red River County","Texas",460,482,462,430,520,491,343,442,477,0,0,0,0,0,0,0,0,0
"Avinger","Cass County","Texas",440,444,464,478,671,642,730,546,624,0,0,0,0,0,63,0,0,0
"Azle","Parker/Tarrant County","Texas",11530,10947,9600,8868,5822,4493,2969,0,0,0,0,0,0,0,0,0,0,0
"Bailey","Fannin County","Texas",287,289,213,187,185,197,176,198,223,0,0,0,0,0,0,0,0,0
"Bailey's Prairie","Brazoria County","Texas",743,727,694,634,353,228,0,0,0,0,0,0,0,0,0,0,0,0
"Baird","Callahan County","Texas",1479,1496,1623,1658,1696,1538,1633,1821,1810,1965,1902,1710,1502,850,0,0,0,0
"Balch Springs","Dallas County","Texas",25120,23728,19375,17406,13746,10464,6821,0,0,0,0,0,0,0,0,0,0,0
"Balcones Heights","Bexar County","Texas",2898,2941,3016,3022,2640,2504,950,376,0,0,0,0,0,0,0,0,0,0
"Ballinger","Runnels County","Texas",3732,3767,4243,3975,4207,4203,5043,5302,4472,4187,2767,3536,1128,0,0,0,0,0
"Balmorhea","Reeves County","Texas",506,479,527,765,568,655,604,0,0,0,0,0,0,0,0,0,0,0
"Bandera","Bandera County","Texas",864,857,957,877,947,891,0,0,0,0,0,0,0,372,0,0,0,0
"Bangs","Brown County","Texas",1573,1603,1620,1555,1716,1214,967,935,756,717,709,512,0,0,0,0,0,0
"Bardwell","Ellis County","Texas",668,649,583,387,335,277,220,229,266,303,358,0,0,0,0,0,0,0
"Barry","Navarro County","Texas",241,242,209,175,192,149,178,0,0,0,0,0,0,0,0,0,0,0
"Barstow","Ward County","Texas",378,349,406,535,637,614,707,683,558,468,490,0,0,0,0,0,0,0
"Bartlett","Bell/Williamson County","Texas",2751,1623,1675,1439,1567,1622,1540,1727,1668,1873,1731,1815,957,206,0,0,0,0
"Bartonville","Denton County","Texas",1659,1469,1093,849,441,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bastrop","Bastrop County","Texas",7856,7218,5340,4044,3789,3112,3001,3176,1976,1895,1828,1707,2145,1634,1546,1199,1107,0
"Bay City","Matagorda County","Texas",17368,17614,18667,18170,17837,13445,11656,9427,6594,4070,3454,3156,0,0,0,0,0,0
"Bayou Vista","Galveston County","Texas",1568,1537,1644,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bayside","Refugio County","Texas",330,325,360,400,381,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baytown","Harris County","Texas",76127,71802,66430,63850,56923,43980,28159,22983,0,0,0,0,0,0,0,0,0,0
