"Bethania","Forsyth County","North Carolina",342,328,354,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
"Bethel","Pitt County","North Carolina",1622,1577,1681,1842,1825,1514,1578,1402,1333,1149,817,469,457,377,127,0,0,0,0,0,0,0,0
"Beulaville","Duplin County","North Carolina",1342,1296,1067,933,1060,1156,1062,724,567,494,354,0,0,51,32,0,0,0,0,0,0,0,0
"Biltmore Forest","Buncombe County","North Carolina",1422,1343,1440,1327,1499,1298,1004,657,476,313,0,173,71,0,0,0,0,0,0,0,0,0,0
"Biscoe","Montgomery County","North Carolina",1685,1700,1700,1484,1334,1244,1053,1034,843,819,755,697,0,0,0,0,0,0,0,0,0,0,0
"Black Creek","Wilson County","North Carolina",765,769,714,615,523,449,310,316,333,355,274,219,196,191,129,77,0,0,0,0,0,0,0
"Black Mountain","Buncombe County","North Carolina",8145,7848,7511,5418,4083,3204,1313,1174,1042,737,531,311,209,0,0,0,0,0,0,0,0,0,0
"Bladenboro","Bladen County","North Carolina",1733,1750,1718,1821,1428,783,774,796,724,587,459,276,0,0,0,0,0,0,0,0,0,0,0
"Blowing Rock","Caldwell/Watauga County","North Carolina",1233,1241,1418,1257,1337,801,711,661,654,503,338,261,331,0,0,0,0,0,0,0,0,0,0
"Boardman","Columbus County","North Carolina",155,157,202,0,0,0,0,0,0,158,828,796,604,0,0,0,0,0,0,0,0,0,0
"Bogue","Carteret County","North Carolina",701,684,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boiling Spring Lakes","Brunswick County","North Carolina",5689,5372,2972,1650,998,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boiling Springs","Cleveland County","North Carolina",4588,4647,3866,2445,2381,2284,1311,1145,613,672,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia","Brunswick County","North Carolina",150,143,148,228,252,185,201,215,203,156,199,0,0,0,0,0,0,0,0,0,0,0,0
