"Chetek","Barron County","Wisconsin",2191,2221,2180,1953,1931,1630,1729,1585,1227,1076,1154,829,531,406,0,0,0,0,0
"Chilton","Calumet County","Wisconsin",3922,3933,3708,3240,2965,3030,2578,2367,2203,1945,1833,1630,1460,1424,1132,363,0,0,0
"Chippewa Falls","Chippewa County","Wisconsin",13965,13661,12925,12727,12270,12351,11708,11088,10368,9539,9130,8893,8094,8670,3982,2507,0,0,0
"Clayton","Polk County","Wisconsin",551,571,507,450,425,306,324,350,367,341,304,220,0,0,0,0,0,0,0
"Clear Lake","Polk County","Wisconsin",1039,1070,1051,932,899,721,724,695,670,733,689,498,527,0,476,0,0,0,0
"Cleveland","Manitowoc County","Wisconsin",1480,1485,1361,1398,1270,761,687,0,0,0,0,0,0,0,0,0,0,0,0
"Clinton","Rock County","Wisconsin",2133,2154,2162,1849,1751,1333,1274,1138,903,902,938,897,871,856,0,0,0,0,0
"Clintonville","Waupaca County","Wisconsin",4481,4559,4736,4351,4567,4600,4778,4657,4134,3572,3275,1747,1653,1466,573,0,0,0,0
"Clyman","Dodge County","Wisconsin",407,422,388,370,317,328,259,250,230,200,0,0,0,0,0,0,0,0,0
"Cobb","Iowa County","Wisconsin",461,458,442,440,409,410,387,284,276,276,230,230,0,0,0,0,0,0,0
"Cochrane","Buffalo County","Wisconsin",428,450,435,475,512,506,455,444,458,418,305,0,0,0,0,0,0,0,0
"Colby","Clark/Marathon County","Wisconsin",1832,1852,1616,1532,1496,1178,1085,989,903,849,798,869,667,0,259,0,0,0,0
"Coleman","Marinette County","Wisconsin",711,724,716,839,852,683,718,668,562,407,305,436,0,0,0,0,0,0,0
"Colfax","Dunn County","Wisconsin",1161,1158,1136,1110,1149,1026,885,1044,992,919,905,701,0,0,66,0,0,0,0
"Coloma","Waushara County","Wisconsin",441,450,461,383,367,336,312,338,308,0,0,0,0,0,74,0,0,0,0
"Columbus","Columbia County","Wisconsin",4998,4991,4479,4093,4049,3789,3467,3250,2760,2514,2460,2523,2349,1977,1876,1888,892,288,0
"Combined Locks","Outagamie County","Wisconsin",3503,3328,2422,2190,2573,2771,1421,720,625,545,0,0,0,0,0,0,0,0,0
"Conrath","Rusk County","Wisconsin",94,95,98,92,86,114,121,114,128,97,145,0,0,0,0,0,0,0,0
"Coon Valley","Vernon County","Wisconsin",779,765,714,817,758,596,536,466,469,462,369,291,0,0,0,0,0,0,0
"Cornell","Chippewa County","Wisconsin",1448,1467,1466,1541,1583,1616,1685,1944,1759,1510,1337,0,0,0,0,0,0,0,0
"Cottage Grove","Dane County","Wisconsin",6664,6192,4059,1131,888,478,413,372,310,261,0,0,0,0,0,0,0,0,0
"Couderay","Sawyer County","Wisconsin",88,88,96,92,114,123,113,133,189,171,0,0,0,0,0,0,0,0,0
"Crandon","Forest County","Wisconsin",1886,1920,1961,1958,1969,1582,1679,1922,2000,1679,1632,1833,0,0,0,0,0,0,0
"Crivitz","Marinette County","Wisconsin",972,984,998,996,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cross Plains","Dane County","Wisconsin",3885,3538,3084,2098,2156,1478,1066,464,374,302,0,0,0,0,42,0,0,0,0
"Cuba City","Grant County","Wisconsin",2046,2086,2156,2024,2129,1993,1673,1333,1259,1157,1175,967,636,0,48,0,0,0,0
"Cudahy","Milwaukee County","Wisconsin",18341,18267,18429,18659,19547,22078,17975,12182,10561,10631,6725,3691,1366,0,0,0,0,0,0
"Cumberland","Barron County","Wisconsin",2139,2170,2280,2163,1983,1839,1860,1872,1539,1532,1528,1445,1328,1219,246,0,0,0,0
"Curtiss","Clark County","Wisconsin",215,216,198,173,127,135,147,139,171,164,186,0,0,0,0,0,0,0,0
"Dallas","Barron County","Wisconsin",396,409,356,452,477,359,401,370,436,428,425,342,0,0,0,0,0,0,0
"Dane","Dane County","Wisconsin",1100,995,799,621,518,486,394,305,301,280,316,296,280,0,125,0,0,0,0
"Darien","Walworth County","Wisconsin",1605,1580,1572,1158,1152,839,805,0,0,0,0,0,0,354,427,0,0,0,0
"Darlington","Lafayette County","Wisconsin",2411,2451,2418,2235,2300,2351,2349,2174,2002,1764,1798,1808,1808,1589,1372,0,0,0,0
"De Pere","Brown County","Wisconsin",24555,23800,20559,16569,14892,13309,10045,8146,6373,5521,5165,4477,4038,3625,1954,1372,508,0,0
