"Grosse Pointe Farms","Wayne County","Michigan",9285,9479,9764,10092,10551,11701,12172,9410,7217,3533,1649,862,817,0,0,0,0,0,0,0,0
"Grosse Pointe Park","Wayne County","Michigan",11288,11555,12443,12857,13562,15641,15457,13075,12646,11174,1355,290,0,0,0,0,0,0,0,0,0
"Grosse Pointe Woods","Wayne County","Michigan",15835,16135,17080,17715,18886,21878,18580,10381,2805,961,0,0,0,0,0,0,0,0,0,0,0
"Hamtramck","Wayne County","Michigan",22099,22423,22976,18372,21300,26783,34137,43355,49839,56268,48615,3559,0,0,0,0,0,0,0,0,0
"Hancock","Houghton County","Michigan",4581,4634,4323,4547,5122,4820,5022,5223,5554,5795,7527,8981,4050,1772,1783,0,0,0,0,0,0
"Hanover","Jackson County","Michigan",433,441,424,481,490,513,449,377,402,375,350,364,378,363,300,0,0,0,0,0,0
"Harbor Beach","Huron County","Michigan",1644,1703,1837,2089,2000,2134,2282,2349,2186,1892,1927,1556,1149,1046,534,0,0,0,0,0,0
"Harbor Springs","Emmet County","Michigan",1205,1194,1567,1540,1567,1662,1433,1626,1423,1429,1600,1805,1643,1052,164,0,0,0,0,0,0
"Harper Woods","Wayne County","Michigan",13907,14236,14254,14903,16361,20186,19995,9148,858,0,0,0,0,0,0,0,0,0,0,0,0
"Harrietta","Wexford County","Michigan",144,143,169,157,139,132,119,112,208,149,226,336,419,335,0,0,0,0,0,0,0
"Harrison","Clare County","Michigan",2148,2114,2108,1835,1700,1460,1072,884,727,458,399,543,647,752,129,0,0,0,0,0,0
"Harrisville","Alcona County","Michigan",474,493,514,470,559,541,487,485,437,438,460,444,403,987,549,0,0,0,0,0,0
"Hart","Oceana County","Michigan",2107,2126,1950,1942,1888,2139,1990,2172,1922,1690,1590,1555,1134,757,464,0,0,0,0,0,0
"Hartford","Van Buren County","Michigan",2630,2688,2476,2341,2493,2508,2305,1838,1694,1484,1361,1268,1077,1044,838,0,0,0,0,0,0
"Hastings","Barry County","Michigan",7302,7350,7095,6549,6418,6501,6375,6096,5175,5227,5132,4383,3172,2972,2531,1793,0,0,0,0,0
"Hazel Park","Oakland County","Michigan",16604,16422,18963,20051,20914,23784,25631,17770,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hersey","Osceola County","Michigan",348,350,374,354,364,276,246,239,202,279,284,310,327,328,472,0,0,0,0,0,0
"Hesperia","Newaygo County","Michigan",938,954,954,846,876,877,822,760,535,467,439,462,474,506,147,0,0,0,0,0,0
"Highland Park","Wayne County","Michigan",10375,11776,16746,20121,27909,35444,38063,46393,50810,52959,46499,4120,427,0,0,0,0,0,0,0,0
"Hillman","Montmorency County","Michigan",672,701,685,643,373,366,455,442,363,289,400,411,253,0,0,0,0,0,0,0,0
"Hillsdale","Hillsdale County","Michigan",8149,8305,8233,8170,7432,7728,7629,7297,6381,5896,5476,5001,4151,3915,3441,3518,2177,1067,0,0,0
"Holland","Ottawa/Allegan County","Michigan",33644,33051,35048,30745,26281,26479,24777,15858,14616,14346,12183,10490,7790,3945,2620,2319,0,0,0,0,0
"Holly","Oakland County","Michigan",6195,6086,6135,5595,4874,4355,3269,2663,2343,2252,1888,1537,1419,1266,1443,1429,542,0,0,0,0
"Homer","Calhoun County","Michigan",1640,1668,1851,1758,1791,1617,1629,1301,1145,1108,1076,1008,1097,1063,893,685,0,0,0,0,0
"Honor","Benzie County","Michigan",326,328,299,292,281,282,278,269,284,254,239,0,0,0,0,0,0,0,0,0,0
"Hopkins","Allegan County","Michigan",609,610,592,546,536,566,556,531,455,384,0,0,0,0,0,0,0,0,0,0,0
"Houghton","Houghton County","Michigan",7932,7708,7010,7498,7512,6067,3393,3829,3693,3757,4406,5113,3359,2062,1438,0,2157,0,0,0,0
"Howard City","Montcalm County","Michigan",1788,1808,1585,1351,1118,1060,1004,791,839,872,913,1046,1398,1137,924,0,0,0,0,0,0
"Howell","Livingston County","Michigan",9598,9489,9232,8184,6976,5224,4861,4353,3748,3615,2951,2338,2518,2387,2071,0,754,473,0,0,0
"Hubbardston","Ionia/Clinton County","Michigan",400,395,394,404,421,403,381,335,391,344,368,450,450,0,0,0,0,0,0,0,0
"Hudson","Lenawee County","Michigan",2259,2307,2499,2580,2545,2618,2546,2773,2426,2361,2464,2178,2403,2178,2254,2450,1489,0,0,0,0
"Hudsonville","Ottawa County","Michigan",7323,7116,7160,6170,4844,3523,2649,1101,837,643,0,0,0,0,0,0,0,0,0,0,0
"Huntington Woods","Oakland County","Michigan",6357,6238,6151,6419,6937,8536,8746,4949,1705,655,0,0,0,0,0,0,0,0,0,0,0
"Imlay City","Lapeer County","Michigan",3573,3597,3869,2921,2495,1980,1968,1654,1446,1495,1211,1174,1122,1251,971,0,0,0,0,0,0
"Inkster","Wayne County","Michigan",24786,25369,30115,30772,35190,38595,39097,16728,7044,4440,0,0,0,0,0,0,0,0,0,0,0
"Ionia","Ionia County","Michigan",11439,11394,10569,5935,5920,6361,6754,6412,6392,6562,6935,5030,5209,4482,4190,2500,0,0,0,0,0
"Iron Mountain","Dickinson County","Michigan",7554,7624,8154,8525,8341,8702,9299,9679,11080,11652,8251,9216,9242,8599,0,0,0,0,0,0,0
"Iron River","Iron County","Michigan",2915,3029,1929,2095,2426,2684,3754,4048,4416,4665,4295,2450,1482,1117,0,0,0,0,0,0,0
"Ironwood","Gogebic County","Michigan",5113,5387,6293,6849,7741,8711,10265,11466,13369,14299,15739,12821,9705,7745,0,0,0,0,0,0,0
"Ishpeming","Marquette County","Michigan",6532,6470,6686,7200,7538,8245,8857,8962,9491,9238,10500,12448,13255,11197,6039,0,0,0,0,0,0
"Ithaca","Gratiot County","Michigan",2849,2910,3098,3009,2950,2749,2611,2377,2000,1780,1929,1876,2020,1627,600,0,0,0,0,0,0
"Jackson","Jackson County","Michigan",33200,33534,36316,37446,39739,45484,50720,51088,49656,55187,48374,31433,25180,20798,16105,11447,4799,2363,0,0,0
"Jonesville","Hillsdale County","Michigan",2217,2258,2337,2283,2172,2081,1896,1594,1302,1316,1274,1396,1307,1288,1445,0,1008,565,0,0,0
"Kalamazoo","Kalamazoo County","Michigan",75922,74262,77145,80277,79722,85555,82089,57704,54097,54786,48487,39437,24404,17853,11937,9181,6070,2507,0,0,0
"Kaleva","Manistee County","Michigan",464,470,509,484,445,377,348,346,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kalkaska","Kalkaska County","Michigan",2053,2020,2226,1952,1654,1475,1321,1250,1132,861,866,1415,1304,1161,496,0,0,0,0,0,0
"Keego Harbor","Oakland County","Michigan",3027,2970,2769,2932,3083,3092,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kent City","Kent County","Michigan",1085,1057,1061,899,860,686,617,506,440,484,428,467,0,0,0,0,0,0,0,0,0
"Kentwood","Kent County","Michigan",50764,48707,45255,37826,30438,20310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kinde","Huron County","Michigan",435,448,534,473,600,618,624,571,503,412,420,300,0,0,0,0,0,0,0,0,0
"Kingsford","Dickinson County","Michigan",5101,5133,5549,5480,5290,5276,5084,5038,5771,5526,0,0,0,0,0,0,0,0,0,0,0
"Kingsley","Grand Traverse County","Michigan",1545,1480,1469,738,664,632,586,425,385,302,350,497,419,0,0,0,0,0,0,0,0
"Kingston","Tuscola County","Michigan",431,440,450,439,417,464,456,371,314,331,321,302,286,0,0,0,0,0,0,0,0
"Laingsburg","Shiawassee County","Michigan",1276,1283,1223,1148,1145,1159,1057,942,896,767,693,703,690,654,616,0,0,0,0,0,0
"Lake Angelus","Oakland County","Michigan",297,290,326,328,397,573,231,123,139,27,0,0,0,0,0,0,0,0,0,0,0
"Lake Ann","Benzie County","Michigan",266,268,276,217,235,172,106,99,37,31,67,171,241,0,0,0,0,0,0,0,0
"Lake City","Missaukee County","Michigan",850,836,923,858,843,704,718,719,693,610,582,740,816,663,61,0,0,0,0,0,0
"Lake Isabella","Isabella County","Michigan",1655,1681,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lake Linden","Houghton County","Michigan",994,1007,1081,1203,1181,1214,1314,1462,1631,1714,2182,2325,2597,1862,2610,0,0,0,0,0,0
"Lake Odessa","Ionia County","Michigan",2029,2018,2272,2256,2171,1924,1806,1596,1417,1220,1246,1222,1037,635,0,0,0,0,0,0,0
"Lake Orion","Oakland County","Michigan",3053,2973,2715,3057,2907,2921,2698,2385,1933,1369,929,717,756,522,429,304,292,0,0,0,0
"Lakeview","Montcalm County","Michigan",1008,1007,1112,1108,1139,1118,1126,975,824,850,886,954,935,1024,599,0,0,0,0,0,0
"Lakewood Club","Muskegon County","Michigan",1288,1291,1006,659,695,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L'Anse","Baraga County","Michigan",1952,2011,2107,2151,2500,2538,2397,2376,2564,2421,1013,708,620,655,1014,0,0,0,0,0,0
"Lansing","Ingham/Eaton County","Michigan",114620,114297,119128,127321,130414,131403,107807,92129,78753,78397,57327,31229,16485,13102,8319,5241,3074,1229,0,0,0
"Lapeer","Lapeer County","Michigan",8762,8841,9072,7759,6198,6314,6160,6143,5365,5008,4723,3946,3297,2758,2911,1772,0,0,0,0,0
"Lathrup Village","Oakland County","Michigan",4147,4075,4236,4329,4639,4676,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Laurium","Houghton County","Michigan",1952,1977,2126,2268,2678,2868,3058,3211,3929,4916,6696,8537,5643,1159,0,0,0,0,0,0,0
"Lawrence","Van Buren County","Michigan",986,996,1059,915,903,790,773,679,679,570,664,663,598,564,550,555,339,0,0,0,0
"Lawton","Van Buren County","Michigan",1871,1900,1859,1685,1558,1358,1402,1206,1134,1154,1073,1042,942,788,747,1081,426,0,0,0,0
"Lennon","Shiawassee/Genesee County","Michigan",502,511,517,534,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Leonard","Oakland County","Michigan",410,403,332,357,423,378,359,391,276,280,264,313,335,276,0,0,0,0,0,0,0
"Le Roy","Osceola County","Michigan",253,256,267,251,293,248,267,243,274,270,642,331,375,452,134,0,0,0,0,0,0
"Leslie","Ingham County","Michigan",1857,1851,2044,1872,2110,1894,1807,1543,1281,1105,1089,1032,1114,1058,1113,0,0,0,0,0,0
"Lexington","Sanilac County","Michigan",1131,1178,1104,779,765,834,722,594,326,380,378,519,619,712,953,0,0,0,0,0,0
"Lincoln","Alcona County","Michigan",323,337,364,337,361,371,441,409,295,250,178,122,0,0,0,0,0,0,0,0,0
"Lincoln Park","Wayne County","Michigan",37231,38144,40008,41832,45105,52984,53933,29310,15236,12336,0,0,0,0,0,0,0,0,0,0,0
"Linden","Genesee County","Michigan",3860,3991,2861,2415,2174,1546,1146,933,782,717,579,550,543,552,676,565,271,0,0,0,0
"Litchfield","Hillsdale County","Michigan",1345,1369,1458,1317,1353,1167,993,882,717,634,716,660,645,601,1029,0,0,0,0,0,0
"Livonia","Wayne County","Michigan",94958,96942,100545,100850,104814,110109,66702,17534,8728,0,0,0,0,0,0,0,0,0,0,0,0
"Lowell","Kent County","Michigan",3890,3783,4013,3983,3707,3068,2545,2191,1944,1919,1730,1761,1736,1829,1538,1503,547,0,0,0,0
"Ludington","Mason County","Michigan",8078,8076,8357,8507,8937,9021,9421,9506,8701,8898,8810,9132,7166,7517,4190,0,0,0,0,0,0
"Luna Pier","Monroe County","Michigan",1395,1436,1483,1507,1443,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Luther","Lake County","Michigan",313,318,339,343,414,320,325,314,343,337,396,626,837,1084,0,0,0,0,0,0,0
"Lyons","Ionia County","Michigan",793,789,726,824,708,758,687,683,596,592,574,611,656,612,747,704,0,0,0,0,0
"McBain","Missaukee County","Michigan",666,656,584,692,519,520,551,506,489,463,547,546,709,0,0,0,0,0,0,0,0
"McBride","Montcalm County","Michigan",205,205,232,236,252,272,265,223,186,204,220,236,289,333,0,0,0,0,0,0,0
"Mackinac Island","Mackinac County","Michigan",489,492,523,469,479,517,942,572,508,566,493,714,665,750,720,0,0,0,0,0,0
"Mackinaw City","Cheboygan/Emmet County","Michigan",808,806,859,875,820,810,934,970,922,875,679,697,564,333,0,0,0,0,0,0,0
"Madison Heights","Oakland County","Michigan",30267,29694,31101,32196,35375,38599,33343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mancelona","Antrim County","Michigan",1372,1390,1408,1370,1432,1255,1141,1000,1173,1143,1214,1200,1226,1205,105,0,0,0,0,0,0
"Manchester","Washtenaw County","Michigan",2163,2091,2160,1753,1686,1650,1568,1388,1100,1037,1024,1047,1209,1191,1156,0,0,0,0,0,0
"Manistee","Manistee County","Michigan",6098,6226,6586,6734,7665,7723,8324,8642,8694,8078,9694,12381,14260,12812,6930,3343,0,0,0,0,0
"Manistique","Schoolcraft County","Michigan",2983,3097,3583,3456,3962,4324,4875,5086,5399,5198,6380,4722,4126,2940,0,0,0,0,0,0,0
"Manton","Wexford County","Michigan",1340,1287,1221,1161,1212,1107,1050,1085,1006,1008,793,1069,895,661,214,0,0,0,0,0,0
"Maple Rapids","Clinton County","Michigan",683,672,643,680,683,683,683,645,580,476,466,529,579,533,605,0,0,0,0,0,0
"Marcellus","Cass County","Michigan",1163,1198,1162,1193,1134,1139,1073,1014,992,944,966,1047,1025,830,635,0,0,0,0,0,0
"Marine City","St. Clair County","Michigan",4165,4248,4652,4556,4414,4567,4404,4270,3633,3462,3731,3770,3829,3268,1673,1240,0,0,0,0,0
"Marion","Osceola County","Michigan",855,872,836,807,816,891,898,879,710,607,708,767,741,0,0,0,0,0,0,0,0
"Marlette","Sanilac County","Michigan",1807,1875,2104,1924,1761,1706,1640,1489,1161,990,969,1062,996,0,0,0,0,0,0,0,0
"Marquette","Marquette County","Michigan",21441,21355,19661,21977,23288,21967,19824,17202,15928,14789,12718,11503,10058,9093,4690,4000,0,136,0,0,0
"Marshall","Calhoun County","Michigan",7035,7088,7459,6891,7201,7253,6736,5777,5253,5019,4270,4236,4370,3968,3795,4925,0,1972,0,0,0
"Martin","Allegan County","Michigan",416,410,435,462,447,502,483,407,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marysville","St. Clair County","Michigan",9793,9959,9684,8515,7345,5610,4065,2534,1777,1405,941,0,0,0,0,0,0,0,0,0,0
"Mason","Ingham County","Michigan",8319,8252,6714,6768,6019,5468,4522,3514,2867,2575,1879,1742,1828,1875,1809,1212,363,0,0,0,0
"Mattawan","Van Buren County","Michigan",1955,1997,2536,2456,2143,1569,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0
"Maybee","Monroe County","Michigan",550,562,505,500,490,485,459,428,390,346,290,310,0,0,200,0,0,0,0,0,0
"Mayville","Tuscola County","Michigan",925,950,1055,1010,958,872,896,888,736,654,652,687,825,728,248,0,0,0,0,0,0
"Mecosta","Mecosta County","Michigan",458,457,440,393,428,396,303,305,254,262,297,352,416,472,189,0,0,0,0,0,0
"Melvin","Sanilac County","Michigan",175,180,160,148,171,202,196,204,152,168,169,242,0,0,0,0,0,0,0,0,0
"Melvindale","Wayne County","Michigan",10441,10715,10735,11216,12322,13862,13089,9483,4764,4053,0,0,0,0,0,0,0,0,0,0,0
"Memphis","Macomb/St. Clair County","Michigan",1184,1183,1129,1221,1171,1121,996,80,630,574,452,557,586,588,579,385,0,0,0,0,0
"Mendon","St. Joseph County","Michigan",860,870,917,920,951,949,867,844,667,692,625,768,777,808,854,660,409,0,0,0,0
"Menominee","Menominee County","Michigan",8458,8599,9131,9398,10099,10748,11289,11151,10230,10320,8907,10507,12818,10630,3288,1597,0,0,0,0,0
"Merrill","Saginaw County","Michigan",755,778,782,755,851,961,963,809,711,616,636,505,459,412,0,0,0,0,0,0,0
"Mesick","Wexford County","Michigan",397,394,447,406,374,376,304,359,327,303,318,510,0,0,0,0,0,0,0,0,0
"Metamora","Lapeer County","Michigan",566,565,507,447,552,468,452,390,281,293,271,276,313,314,236,0,0,0,0,0,0
"Michiana","Berrien County","Michigan",183,182,200,164,333,233,135,102,0,0,0,0,0,0,0,0,0,0,0,0,0
"Middleville","Barry County","Michigan",3313,3319,2721,1966,1797,1865,1196,1047,833,804,833,804,829,678,712,541,0,0,0,0,0
"Midland","Midland County","Michigan",41957,41863,41685,38053,37269,35176,27779,14285,10329,8038,5483,2527,2363,2277,1529,1160,0,0,0,0,0
"Milan","Washtenaw/Monroe County","Michigan",5950,5836,4775,4040,4182,3997,3616,2768,2340,1947,1557,1355,1141,917,320,0,0,0,0,0,0
"Milford","Oakland County","Michigan",6461,6175,6272,5511,5041,4699,4323,1924,1637,1364,1088,973,1108,1138,1251,0,0,0,0,0,0
"Millersburg","Presque Isle County","Michigan",201,206,263,250,231,200,280,281,306,297,243,519,0,0,0,0,0,0,0,0,0
"Millington","Tuscola County","Michigan",1043,1072,1137,1114,1237,1099,1159,1043,813,678,689,623,638,454,492,0,0,0,0,0,0
"Minden City","Sanilac County","Michigan",191,197,242,233,284,327,369,359,321,277,283,332,408,394,191,0,0,0,0,0,0
"Monroe","Monroe County","Michigan",20198,20733,22076,22902,23531,23894,22968,21467,18478,18110,11573,6893,5043,5258,4930,5086,3892,2813,1703,0,0
"Montague","Muskegon County","Michigan",2357,2361,2407,2276,2332,2396,2366,1530,1099,887,845,942,998,1623,1297,0,0,0,0,0,0
"Montgomery","Hillsdale County","Michigan",337,342,386,388,408,404,362,397,313,277,354,362,0,0,231,0,0,0,0,0,0
"Montrose","Genesee County","Michigan",1599,1657,1619,1811,1706,1789,1466,937,675,621,522,443,348,0,0,0,0,0,0,0,0
"Morenci","Lenawee County","Michigan",2200,2220,2398,2342,2110,2132,2053,1983,1845,1773,1697,1515,1334,1248,1209,0,459,0,0,0,0
"Morley","Mecosta County","Michigan",499,493,495,528,507,481,445,413,366,322,336,337,334,485,299,0,0,0,0,0,0
"Morrice","Shiawassee County","Michigan",902,927,882,630,733,734,530,501,462,370,372,470,476,422,229,0,0,0,0,0,0
"Mount Clemens","Macomb County","Michigan",16408,16314,17312,18405,18991,20476,21016,17027,14389,13497,9488,7707,6576,4748,3057,1768,0,1302,0,0,0
"Mount Morris","Genesee County","Michigan",2985,3086,3194,3292,3246,3778,3484,2890,2237,1982,1174,513,416,351,502,0,0,0,0,0,0
"Mount Pleasant","Isabella County","Michigan",25971,26016,25946,23285,23746,20524,14875,11393,8413,5211,4819,3972,3662,2701,1115,0,0,0,0,0,0
"Muir","Ionia County","Michigan",606,604,634,667,698,617,610,466,447,448,363,463,506,490,714,0,0,0,0,0,0
"Mulliken","Eaton County","Michigan",557,553,557,590,550,454,484,411,338,309,290,312,0,0,0,0,0,0,0,0,0
"Munising","Alger County","Michigan",2309,2355,2539,2783,3083,3677,4228,4339,4409,3956,5037,2952,2014,0,135,0,0,0,0,0,0
"Muskegon","Muskegon County","Michigan",38393,38401,40105,40283,40823,44631,46485,48429,47697,41390,36570,24062,20818,22702,11262,6002,1450,0,0,0,0
"Muskegon Heights","Muskegon County","Michigan",10799,10856,12049,13176,14611,17304,19552,18828,16047,15584,9514,1690,1012,0,0,0,0,0,0,0,0
"Nashville","Barry County","Michigan",1632,1628,1684,1654,1628,1558,1525,1374,1279,1249,1376,1346,1164,1029,978,642,0,0,0,0,0
"Negaunee","Marquette County","Michigan",4616,4568,4576,4741,5189,5248,6126,6472,6813,6552,7419,8460,6935,6078,3931,2559,0,0,0,0,0
"Newaygo","Newaygo County","Michigan",1958,1976,1670,1336,1271,1381,1447,1385,1282,1227,1160,1207,1172,1330,1097,703,0,0,0,0,0
"New Baltimore","Macomb County","Michigan",12269,12084,7405,5798,5439,4132,3159,2043,1434,1148,974,920,922,865,1024,0,0,0,0,0,0
"Newberry","Luce County","Michigan",1459,1519,2686,1873,2120,2334,2612,2802,2732,2465,2172,1182,1015,1115,0,0,0,0,0,0,0
"New Buffalo","Berrien County","Michigan",1878,1883,2200,2317,2821,2784,2128,1565,1190,1051,496,528,629,553,523,683,0,0,0,0,0
"New Era","Oceana County","Michigan",446,451,461,520,534,466,403,247,0,0,0,0,0,0,80,0,0,0,0,0,0
"New Haven","Macomb County","Michigan",4707,4642,3071,2331,1871,1855,1198,1082,904,774,535,478,489,606,600,413,0,0,0,0,0
"New Lothrop","Shiawassee County","Michigan",564,581,603,596,646,596,510,459,0,0,0,0,0,0,92,0,0,0,0,0,0
"Niles","Berrien County","Michigan",11400,11600,12204,12458,13115,12988,13842,13145,11328,11326,7311,5156,4287,4197,4197,4630,0,0,0,0,0
"North Adams","Hillsdale County","Michigan",470,477,514,512,565,574,494,499,496,457,414,440,422,504,433,0,0,0,0,0,0
"North Branch","Lapeer County","Michigan",1028,1033,1027,1023,896,932,901,832,724,658,645,717,654,705,0,0,0,0,0,0,0
"North Muskegon","Muskegon County","Michigan",3776,3786,4031,3919,4024,4243,3855,2424,1694,1370,630,352,513,1590,0,0,0,0,0,0,0
"Northport","Leelanau County","Michigan",530,526,648,605,611,594,530,582,606,577,507,524,0,304,198,238,393,0,0,0,0
"Northville","Wayne County","Michigan",6014,5970,6459,6226,5698,5400,3967,3240,3032,2566,1738,1665,1755,1573,934,626,620,0,0,0,0
"Norton Shores","Muskegon County","Michigan",24081,23994,22527,21755,22025,22271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Norway","Dickinson County","Michigan",2817,2845,2959,2910,2919,3033,3171,3258,3728,4016,4533,4974,4170,0,0,0,0,0,0,0,0
"Novi","Oakland County","Michigan",58416,55224,47386,32998,22525,9668,6390,0,0,0,0,0,0,0,168,0,0,0,0,0,0
"Oakley","Saginaw County","Michigan",280,290,339,362,412,418,417,333,270,218,201,237,231,299,298,0,0,0,0,0,0
"Oak Park","Oakland County","Michigan",29834,29319,29793,30462,31537,36762,36632,5267,1169,1079,0,0,0,0,0,0,0,0,0,0,0
"Olivet","Eaton County","Michigan",1611,1605,1758,1604,1604,1629,1185,887,604,566,500,627,800,790,520,526,0,0,0,0,0
"Omer","Arenac County","Michigan",300,313,337,385,403,366,322,321,295,216,266,367,0,0,0,0,0,0,0,0,0
"Onaway","Presque Isle County","Michigan",852,880,993,1039,1084,1262,1388,1421,1449,1492,2789,2702,1204,0,0,0,0,0,0,0,0
"Onekama","Manistee County","Michigan",406,411,647,515,582,638,469,435,340,325,252,324,274,0,0,0,0,0,0,0,0
"Onsted","Lenawee County","Michigan",908,917,813,801,670,555,526,486,414,375,323,398,0,0,0,0,0,0,0,0,0
"Ontonagon","Ontonagon County","Michigan",1361,1494,1769,2040,2182,2432,2358,2307,2290,1937,1406,1964,1267,0,0,0,0,0,0,0,0
"Orchard Lake Village","Oakland County","Michigan",2412,2375,2215,2286,1798,1487,1127,696,295,178,0,0,0,0,0,0,0,0,0,0,0
"Ortonville","Oakland County","Michigan",1467,1442,1535,1252,1190,983,771,702,622,553,445,377,0,313,308,0,0,0,0,0,0
"Otisville","Genesee County","Michigan",832,864,882,724,682,724,701,592,534,450,364,312,291,277,349,0,0,0,0,0,0
"Otsego","Allegan County","Michigan",3985,3956,3933,3937,3802,3957,4142,3990,3428,3245,3168,2812,2073,1626,1000,994,0,0,0,0,0
"Otter Lake","Lapeer County","Michigan",387,389,437,474,456,551,562,523,515,336,325,273,212,243,306,0,0,0,0,0,0
"Ovid","Clinton County","Michigan",1623,1603,1514,1442,1712,1650,1505,1410,1248,1131,1067,1078,1293,1423,1479,0,0,0,0,0,0
"Owendale","Huron County","Michigan",234,241,296,285,308,312,298,307,296,246,274,285,0,0,0,0,0,0,0,0,0
"Owosso","Shiawassee County","Michigan",14779,15194,15713,16322,16455,17179,17006,15948,14424,14496,12575,9639,8696,6564,2501,2065,1160,0,0,0,0
"Oxford","Oakland County","Michigan",3537,3436,3540,2929,2746,2536,2357,2305,2144,2052,1668,1191,1172,1128,851,0,0,0,0,0,0
"Parchment","Kalamazoo County","Michigan",1845,1804,1936,1958,1817,2027,1565,1179,934,0,0,0,0,0,0,0,0,0,0,0,0
"Parma","Jackson County","Michigan",762,769,907,809,873,880,770,680,575,613,564,509,420,490,482,0,0,0,0,0,0
"Paw Paw","Van Buren County","Michigan",3469,3534,3363,3169,3211,3160,2970,2382,1910,1684,1556,1643,1465,1391,1482,1428,0,0,0,0,0
"Peck","Sanilac County","Michigan",614,632,599,558,606,580,548,471,381,372,341,274,0,0,0,0,0,0,0,0,0
"Pellston","Emmet County","Michigan",832,822,771,583,565,469,429,442,562,810,915,1089,0,0,0,0,0,0,0,0,0
"Pentwater","Oceana County","Michigan",849,857,958,1050,1165,993,1030,1097,820,772,956,1129,1061,1510,0,1294,0,0,0,0,0
"Perrinton","Gratiot County","Michigan",400,406,439,393,448,489,424,383,385,373,419,288,330,349,0,0,0,0,0,0,0
"Perry","Shiawassee County","Michigan",2109,2188,2065,2163,2051,1531,1370,1203,879,835,734,720,641,440,298,0,0,0,0,0,0
"Petersburg","Monroe County","Michigan",1129,1146,1157,1201,1222,1227,1018,1001,789,705,514,490,468,408,420,0,0,0,0,0,0
"Petoskey","Emmet County","Michigan",5738,5670,6080,6056,6097,6342,6138,6468,6019,5740,5064,4778,5285,2872,1815,0,0,0,0,0,0
"Pewamo","Ionia County","Michigan",476,469,560,520,488,498,415,432,415,392,316,289,446,384,316,0,0,0,0,0,0
"Pierson","Montcalm County","Michigan",172,172,185,207,216,193,219,169,147,144,164,183,215,215,372,0,0,0,0,0,0
"Pigeon","Huron County","Michigan",1173,1208,1207,1207,1247,1174,1191,1015,949,836,780,687,0,0,0,0,0,0,0,0,0
"Pinckney","Livingston County","Michigan",2487,2427,2141,1603,1390,921,732,695,456,433,384,477,500,449,427,446,244,0,0,0,0
"Pinconning","Bay County","Michigan",1278,1307,1386,1291,1430,1320,1329,1223,1027,826,769,677,729,885,300,0,0,0,0,0,0
"Plainwell","Allegan County","Michigan",3824,3804,3933,4057,3751,3195,3125,2767,2424,2279,2049,1493,1318,1414,1356,1035,0,0,0,0,0
"Pleasant Ridge","Oakland County","Michigan",2564,2526,2594,2775,3217,3989,3807,3594,3391,2885,472,0,0,0,0,0,0,0,0,0,0
"Plymouth","Wayne County","Michigan",8933,9132,9022,9560,9986,11758,8766,6637,5360,4484,2857,1671,1474,1172,1025,969,820,0,0,0,0
"Pontiac","Oakland County","Michigan",59808,59515,66337,71166,76715,85279,82233,73681,66626,64928,34273,14532,9769,6200,4509,4867,2575,1681,1904,0,0
"Portage","Kalamazoo County","Michigan",47837,46292,44897,41042,38157,33590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Port Austin","Huron County","Michigan",644,664,737,815,839,883,706,724,517,503,410,533,507,571,757,0,0,0,0,0,0
"Port Hope","Huron County","Michigan",259,267,310,313,369,377,349,353,313,298,353,344,319,398,0,0,0,0,0,0,0
"Port Huron","St. Clair County","Michigan",29168,30184,32338,33694,33981,35794,36084,35725,32759,31361,25944,18863,19158,13543,8883,5973,4371,0,0,0,0
"Portland","Ionia County","Michigan",3921,3883,3789,3889,3963,3817,3330,2807,2247,1902,1899,1832,1874,1678,1670,1060,0,0,0,0,0
"Port Sanilac","Sanilac County","Michigan",606,623,658,656,598,493,361,247,204,147,135,216,314,0,595,0,0,0,0,0,0
"Posen","Presque Isle County","Michigan",228,234,292,263,270,339,341,274,239,219,190,263,0,0,0,0,0,0,0,0,0
"Potterville","Eaton County","Michigan",2615,2617,2168,1523,1502,1280,1028,624,547,492,330,430,495,505,471,0,0,0,0,0,0
"Powers","Menominee County","Michigan",420,422,430,271,490,560,415,510,258,360,249,0,0,0,0,0,0,0,0,0,0
"Prescott","Ogemaw County","Michigan",258,266,286,314,332,306,308,281,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quincy","Branch County","Michigan",1636,1652,1701,1680,1569,1540,1602,1527,1333,1265,1251,1347,1563,1250,1120,1092,0,0,0,0,0
