"Loma","Cavalier County","North Dakota",15,16,21,27,39,85,20,53,256,293,0,0,0,0,0
"Loraine","Renville County","North Dakota",9,9,19,15,21,33,54,70,74,92,74,0,0,0,0
"Ludden","Dickey County","North Dakota",22,23,29,41,47,44,59,96,150,164,132,109,0,0,0
"Luverne","Steele County","North Dakota",31,31,44,41,65,84,109,154,187,177,225,0,0,0,0
"McClusky","Sheridan County","North Dakota",380,380,415,492,658,664,751,850,924,719,646,517,0,0,0
"McHenry","Foster County","North Dakota",56,56,71,85,113,152,155,189,250,219,299,398,0,0,0
"McVille","Nelson County","North Dakota",345,349,470,559,626,583,551,626,548,513,546,310,0,0,0
"Maddock","Benson County","North Dakota",387,382,498,559,677,708,740,741,691,631,557,374,0,0,0
"Makoti","Ward County","North Dakota",148,154,145,145,199,159,214,219,212,276,283,0,0,0,0
"Mandan","Morton County","North Dakota",20820,18331,16718,15177,15513,11093,10525,7298,6685,5037,4336,3873,1658,1328,239
"Mantador","Richland County","North Dakota",63,64,71,77,76,95,98,138,0,0,0,0,0,0,0
"Manvel","Grand Forks County","North Dakota",380,360,370,333,308,265,313,278,209,183,0,0,0,0,0
"Mapleton","Cass County","North Dakota",868,762,606,682,306,219,180,169,180,195,198,207,322,119,0
"Marion","LaMoure County","North Dakota",133,133,146,169,214,215,309,272,242,258,294,241,0,0,0
"Marmarth","Slope County","North Dakota",143,136,140,144,190,247,319,469,626,721,1318,790,0,0,0
"Martin","Sheridan County","North Dakota",78,78,96,117,114,120,146,171,228,211,198,0,0,0,0
"Max","McLean County","North Dakota",344,334,278,301,330,301,410,465,423,500,473,285,0,0,0
"Maxbass","Bottineau County","North Dakota",86,84,91,123,141,174,218,259,215,217,147,240,0,0,0
"Mayville","Traill County","North Dakota",1843,1858,1953,2092,2255,2554,2168,1790,1351,1199,1218,1070,1106,657,0
"Medina","Stutsman County","North Dakota",304,308,335,387,521,488,545,564,500,407,415,343,0,0,0
"Medora","Billings County","North Dakota",132,112,100,101,94,129,133,0,0,0,0,0,0,0,0
"Mercer","McLean County","North Dakota",98,94,86,104,134,132,154,214,0,0,0,0,0,0,0
"Michigan City","Nelson County","North Dakota",285,294,345,413,502,478,451,486,491,433,491,449,309,0,0
"Milnor","Sargent County","North Dakota",662,653,711,651,716,645,658,674,677,564,680,641,322,279,0
"Milton","Cavalier County","North Dakota",56,58,85,133,195,198,264,322,310,329,393,410,384,202,0
"Minnewaukan","Benson County","North Dakota",227,224,318,401,461,496,420,443,521,480,564,510,432,0,0
"Minot","Ward County","North Dakota",47997,40888,36567,34544,32843,32290,30604,22032,16577,16099,10476,6188,1277,575,0
