"Belvue","Pottawatomie County","Kansas",207,205,228,207,212,161,179,193,226,186,199,0,0,0,0,0,0
"Benedict","Wilson County","Kansas",71,73,103,16,111,91,128,176,213,223,275,215,0,0,0,0,0
"Bennington","Ottawa County","Kansas",665,672,623,568,579,561,535,325,369,374,371,386,389,390,0,0,0
"Bentley","Sedgwick County","Kansas",524,530,368,360,311,260,204,0,0,0,0,0,0,0,0,0,0
"Benton","Butler County","Kansas",872,880,827,669,609,517,452,269,235,253,224,240,0,0,0,0,0
"Bern","Nemaha County","Kansas",165,166,204,190,220,191,206,216,236,306,0,0,0,0,0,0,0
"Beverly","Lincoln County","Kansas",159,162,199,131,171,193,199,255,292,328,344,335,0,0,0,0,0
"Bird City","Cheyenne County","Kansas",439,447,482,467,546,671,678,784,694,740,489,190,88,145,0,0,0
"Bison","Rush County","Kansas",247,255,235,252,279,285,291,326,366,397,357,0,0,0,0,0,0
"Blue Mound","Linn County","Kansas",275,275,277,251,319,308,319,424,449,545,570,596,738,689,0,0,0
"Blue Rapids","Marshall County","Kansas",997,1019,1088,1131,1280,1148,1426,1430,1433,1465,1534,1756,1100,936,829,0,0
"Bluff City","Harper County","Kansas",62,65,80,69,95,109,152,172,252,233,272,307,200,194,0,0,0
"Bogue","Graham County","Kansas",142,143,179,150,197,257,234,211,157,0,0,0,0,0,0,0,0
"Bonner Springs","Wyandotte County","Kansas",7553,7314,6768,6413,6266,3884,3171,2277,1837,1837,1599,1462,609,0,0,0,0
"Brewster","Thomas County","Kansas",304,305,285,296,327,320,317,467,408,487,0,0,0,0,0,0,0
"Bronson","Bourbon County","Kansas",311,323,346,343,414,397,354,415,421,450,590,595,361,352,0,0,0
"Brookville","Saline County","Kansas",266,262,259,226,259,238,246,213,221,237,212,280,292,345,511,201,0
"Brownell","Ness County","Kansas",29,29,48,44,92,98,118,211,162,207,0,0,0,0,0,0,0
"Bucklin","Ford County","Kansas",803,794,725,710,786,771,752,824,832,917,835,696,0,0,0,0,0
"Buffalo","Wilson County","Kansas",224,232,284,293,386,321,422,437,555,799,739,807,299,0,0,0,0
"Buhler","Reno County","Kansas",1335,1327,1358,1277,1188,1019,888,750,634,520,486,0,0,0,0,0,0
"Bunker Hill","Russell County","Kansas",95,95,101,111,124,181,200,271,253,298,268,242,0,157,135,0,0
"Burden","Cowley County","Kansas",536,535,564,518,518,503,580,541,522,507,441,424,519,508,157,0,0
"Burdett","Pawnee County","Kansas",244,247,256,248,275,285,0,0,0,0,0,0,0,0,0,0,0
"Burlingame","Osage County","Kansas",900,934,1017,1074,1239,999,1151,1065,1019,1127,1330,1422,1436,1472,1370,655,0
"Burlington","Coffey County","Kansas",2635,2674,2790,2735,2901,2099,2113,2304,2379,2273,2236,2180,2418,2239,2011,960,118
"Burns","Marion County","Kansas",222,228,268,226,224,268,314,294,409,455,622,489,0,0,0,0,0
"Burr Oak","Jewell County","Kansas",168,174,265,278,366,426,473,505,560,595,638,746,671,597,425,0,0
"Burrton","Harvey County","Kansas",893,901,932,866,976,808,774,749,842,649,679,689,627,695,386,0,0
"Bushong","Lyon County","Kansas",34,34,55,57,62,39,51,93,135,193,0,0,0,0,0,0,0
"Bushton","Rice County","Kansas",277,279,314,341,388,397,499,532,473,325,326,222,0,0,0,0,0
"Byers","Pratt County","Kansas",36,35,50,46,47,46,52,83,153,185,212,0,0,0,0,0,0
"Caldwell","Sumner County","Kansas",1034,1068,1284,1351,1401,1540,1788,2000,1962,2046,2191,2205,1574,1642,1005,0,0
"Cambridge","Cowley County","Kansas",83,82,103,74,113,110,140,221,246,277,233,0,0,0,98,0,0
"Caney","Montgomery County","Kansas",2125,2203,2092,2062,2284,2192,2682,2876,2629,2794,3427,3597,887,542,0,0,0
"Canton","McPherson County","Kansas",749,748,829,794,926,893,784,771,796,728,700,684,493,420,396,0,0
"Carbondale","Osage County","Kansas",1405,1437,1478,1526,1518,1041,664,453,415,399,383,461,625,847,710,0,0
"Carlton","Dickinson County","Kansas",42,42,38,39,49,40,78,76,101,138,0,0,0,121,0,0,0
"Cassoday","Butler County","Kansas",128,129,130,95,122,123,0,0,0,0,0,0,0,0,0,0,0
"Cawker City","Mitchell County","Kansas",456,469,521,588,640,726,686,691,657,739,788,870,816,898,1039,0,0
"Cedar","Smith County","Kansas",14,14,26,25,53,46,73,86,144,148,140,0,0,0,0,0,0
"Cedar Point","Chase County","Kansas",27,28,53,39,66,73,87,107,140,141,190,0,0,0,113,0,0
"Cedar Vale","Chautauqua County","Kansas",546,579,723,760,848,665,859,1010,952,1000,1044,948,932,640,218,0,0
"Centralia","Nemaha County","Kansas",508,512,534,452,486,511,527,574,607,682,619,665,655,534,289,0,0
"Chanute","Neosho County","Kansas",9295,9119,9411,9488,10506,10341,10849,10109,10142,10277,10286,9272,4208,2826,887,0,0
"Chapman","Dickinson County","Kansas",1379,1393,1241,1264,1255,1132,1095,990,782,819,853,781,627,435,114,0,0
"Chase","Rice County","Kansas",465,477,490,577,753,800,922,961,825,278,286,263,0,358,0,0,0
"Chautauqua","Chautauqua County","Kansas",106,111,113,132,156,137,205,215,254,282,401,348,0,0,0,0,0
"Cheney","Sedgwick County","Kansas",2153,2094,1783,1560,1404,1160,1101,777,714,669,636,734,429,304,0,0,0
"Cherokee","Crawford County","Kansas",716,714,722,651,775,790,797,849,1101,1158,1091,1452,1326,1087,556,0,0
"Cherryvale","Montgomery County","Kansas",2283,2367,2386,2464,2769,2609,2783,2952,3185,4251,4698,4304,3472,2104,690,0,0
"Chetopa","Labette County","Kansas",1091,1125,1281,1357,1751,1596,1538,1671,1606,1344,1519,1548,2019,2265,1305,960,0
"Cimarron","Gray County","Kansas",2240,2184,1934,1626,1491,1373,1115,1189,1004,1035,599,587,237,0,0,0,0
"Circleville","Jackson County","Kansas",171,170,185,153,164,178,151,169,216,211,226,265,223,215,122,0,0
"Claflin","Barton County","Kansas",638,645,705,678,764,887,891,921,747,607,648,554,0,0,0,0,0
"Clay Center","Clay County","Kansas",4177,4334,4564,4613,4948,4963,4613,4528,4518,4386,3715,3438,3069,2802,1753,0,0
"Clayton","Norton/Decatur County","Kansas",58,59,66,91,102,127,161,157,153,226,258,191,0,0,0,0,0
"Clearwater","Sedgwick County","Kansas",2531,2481,2178,1875,1684,1435,1073,647,591,669,647,569,368,408,0,0,0
"Clifton","Washington County","Kansas",537,554,557,561,695,718,746,743,670,713,631,614,609,622,142,0,0
"Climax","Greenwood County","Kansas",69,72,64,57,81,64,81,91,157,129,0,0,0,0,0,0,0
"Clyde","Cloud County","Kansas",703,716,740,793,909,946,1025,1067,1060,1174,1063,1057,1157,1137,956,0,0
"Coats","Pratt County","Kansas",85,83,112,127,153,152,152,255,304,345,383,269,0,0,0,0,0
"Coffeyville","Montgomery County","Kansas",9876,10295,11021,12917,15185,15116,17382,17113,17355,16198,13452,12687,4953,2282,753,0,0
"Colby","Thomas County","Kansas",5388,5387,5450,5396,5544,4658,4210,3859,2458,2153,1114,1130,641,516,0,0,0
"Coldwater","Comanche County","Kansas",855,828,792,939,989,1016,1164,1208,1214,1296,1207,684,263,480,0,0,0
"Collyer","Trego County","Kansas",106,109,133,144,151,182,233,282,268,243,190,0,0,0,0,0,0
"Colony","Anderson County","Kansas",402,408,397,447,474,382,419,386,420,596,997,530,483,474,114,0,0
"Columbus","Cherokee County","Kansas",3186,3312,3396,3268,3426,3356,3395,3490,3402,3235,3155,3064,2310,2160,1164,402,0
"Colwich","Sedgwick County","Kansas",1362,1327,1229,1091,935,879,703,339,284,260,262,258,225,212,0,0,0
"Concordia","Cloud County","Kansas",5311,5395,5714,6167,6847,7221,7022,7175,6255,5792,4705,4415,3401,3184,1853,0,0
"Conway Springs","Sumner County","Kansas",1239,1272,1322,1384,1313,1153,1057,816,849,981,1120,1292,714,681,0,0,0
"Coolidge","Hamilton County","Kansas",93,95,86,90,82,102,117,168,132,135,144,145,288,472,0,0,0
"Copeland","Gray County","Kansas",303,310,339,290,323,267,247,242,262,423,0,0,0,0,0,0,0
"Corning","Nemaha County","Kansas",156,157,170,142,158,162,240,254,352,340,419,411,425,291,63,0,0
"Cottonwood Falls","Chase County","Kansas",877,903,966,889,954,987,971,957,1078,963,1044,899,842,770,518,0,0
"Council Grove","Morris County","Kansas",2105,2182,2321,2228,2381,2403,2664,2722,2875,2898,2857,2545,2265,2211,1042,712,0
"Courtland","Republic County","Kansas",277,285,334,343,377,403,384,367,383,430,411,454,286,267,0,0,0
"Coyville","Wilson County","Kansas",44,46,71,78,98,93,133,106,175,196,232,227,0,0,0,0,0
"Cuba","Republic County","Kansas",150,156,231,242,286,290,336,345,363,403,432,466,445,415,0,0,0
"Cullison","Pratt County","Kansas",104,101,98,120,154,117,129,174,239,256,249,256,0,0,0,0,0
"Culver","Ottawa County","Kansas",121,121,164,162,167,148,200,153,195,206,234,326,0,0,0,0,0
"Cunningham","Kingman County","Kansas",470,454,514,535,540,483,618,510,451,412,462,395,0,0,0,0,0
"Damar","Rooks County","Kansas",132,132,155,112,204,245,361,305,263,0,0,0,0,0,0,0,0
"Danville","Harper County","Kansas",36,38,59,56,71,80,118,122,134,130,0,0,0,0,0,0,0
"Dearing","Montgomery County","Kansas",408,431,415,428,475,338,249,261,273,324,295,250,0,0,0,0,0
"Deerfield","Kearny County","Kansas",687,700,884,677,538,474,442,440,356,325,284,152,0,0,0,0,0
"Delia","Jackson County","Kansas",170,169,179,172,181,168,163,164,222,269,244,0,0,0,0,0,0
"Delphos","Ottawa County","Kansas",351,359,469,494,570,599,619,676,714,678,870,767,648,561,256,0,0
"Denison","Jackson County","Kansas",188,187,231,225,231,248,184,166,176,202,240,295,0,0,0,0,0
"Denton","Doniphan County","Kansas",148,148,186,166,156,162,161,157,156,193,193,337,247,0,0,0,0
"Derby","Sedgwick County","Kansas",23234,22158,17807,14699,9786,7947,6458,432,256,294,247,235,0,256,0,0,0
"De Soto","Johnson County","Kansas",6038,5720,4561,2291,2061,1839,1271,518,383,384,345,337,0,0,219,0,0
"Dexter","Cowley County","Kansas",276,278,364,320,366,286,291,354,424,484,497,512,380,371,146,0,0
"Dighton","Lane County","Kansas",1000,1038,1261,1361,1390,1540,1526,1246,974,803,503,370,194,304,0,0,0
"Dodge City","Ford County","Kansas",28117,27340,25176,21129,18001,14127,13520,11262,8487,10059,5061,3214,1942,1763,996,0,0
