"Deerfield","Vernon County","Missouri",81,81,75,85,95,112,122,138,187,165,238,129,222,239,0,0,0,0,0,0
"De Kalb","Buchanan County","Missouri",221,220,257,222,245,287,304,300,314,356,401,391,362,0,237,224,308,0,0,0
"Dellwood","St. Louis County","Missouri",5005,5025,5255,5245,6200,7137,4720,0,0,0,0,0,0,0,0,0,0,0,0,0
"Delta","Cape Girardeau County","Missouri",438,438,517,450,524,462,416,453,320,306,0,175,0,0,0,0,0,0,0,0
"Dennis Acres","Newton County","Missouri",77,76,68,157,56,64,99,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denver","Worth County","Missouri",38,39,40,53,74,104,116,144,213,203,0,0,0,295,218,0,0,0,0,0
"Des Arc","Iron County","Missouri",168,177,187,173,237,222,275,376,399,152,167,287,180,413,94,0,0,0,0,0
"Desloge","St. Francois County","Missouri",4920,5054,4802,4150,3481,2818,2308,1957,0,0,0,0,0,0,0,0,0,0,0,0
"De Soto","Jefferson County","Missouri",6471,6400,6375,5993,5993,5984,5804,5357,5121,5069,5003,4721,5611,3960,1989,0,0,0,0,0
"Des Peres","St. Louis County","Missouri",8534,8373,8592,8395,7953,5333,4362,1172,641,0,0,0,0,0,0,0,0,0,0,0
"De Witt","Carroll County","Missouri",121,124,120,125,132,135,174,254,314,371,360,423,550,633,530,317,203,0,0,0
"Dexter","Stoddard County","Missouri",7969,7864,7356,7559,7043,6024,5519,4624,3108,2714,2635,2322,1862,792,489,0,0,0,0,0
"Diamond","Newton County","Missouri",923,902,807,775,766,608,453,405,0,0,0,0,0,0,0,0,0,0,0,0
"Diehlstadt","Scott County","Missouri",160,161,163,145,170,155,141,165,159,163,196,160,156,0,0,0,0,0,0,0
"Diggins","Webster County","Missouri",304,299,298,258,245,140,101,126,128,133,0,0,0,0,0,0,0,0,0,0
"Dixon","Pulaski County","Missouri",1514,1549,1570,1585,1402,1387,1473,988,741,721,810,715,500,404,0,0,0,0,0,0
"Doniphan","Ripley County","Missouri",2002,1997,1932,1713,1921,1850,1421,1611,1604,1398,1248,1225,1508,609,157,146,0,0,0,0
"Doolittle","Phelps County","Missouri",610,630,644,599,701,535,499,237,0,0,0,0,0,0,0,0,0,0,0,0
"Dover","Lafayette County","Missouri",101,103,108,115,126,133,172,173,233,252,229,214,242,0,321,320,0,0,0,0
"Downing","Schuyler County","Missouri",331,335,396,359,462,406,463,453,507,514,566,513,501,406,152,0,0,0,0,0
"Drexel","Cass/Bates County","Missouri",956,965,1090,936,908,723,651,456,450,553,543,512,453,0,0,0,0,0,0,0
"Dudley","Stoddard County","Missouri",231,232,289,271,287,248,287,319,339,271,257,150,229,0,0,0,0,0,0,0
"Duenweg","Jasper County","Missouri",1308,1121,1034,940,703,656,529,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duquesne","Jasper County","Missouri",1735,1763,1640,1229,1252,738,699,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dutchtown","Cape Girardeau County","Missouri",96,94,99,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0
"Eagleville","Harrison County","Missouri",305,316,321,275,364,388,341,360,353,305,340,330,292,305,453,0,0,0,0,0
"East Lynne","Cass County","Missouri",304,303,300,289,286,255,243,204,236,257,298,277,353,0,195,0,0,0,0,0
"Easton","Buchanan County","Missouri",239,234,258,232,313,183,198,173,203,214,206,225,227,0,201,318,0,0,0,0
"East Prairie","Mississippi County","Missouri",3184,3176,3227,3416,3713,3275,3449,3033,2469,1385,1124,1243,388,298,0,0,0,0,0,0
"Edgar Springs","Phelps County","Missouri",204,208,190,215,271,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0
"Edgerton","Platte County","Missouri",568,546,533,565,584,477,449,408,456,427,558,534,534,482,145,0,0,0,0,0
"Edina","Knox County","Missouri",1134,1176,1233,1283,1520,1574,1457,1607,1637,1532,1438,1562,1605,1456,1156,807,0,163,0,0
"Edmundson","St. Louis County","Missouri",836,834,840,1111,1374,2298,1428,621,0,0,0,0,0,0,0,0,0,0,0,0
"Eldon","Miller County","Missouri",4649,4567,4895,4419,4342,3520,3158,2766,2590,3171,2636,1999,379,0,0,0,0,0,0,0
"El Dorado Springs","Cedar County","Missouri",3573,3593,3775,3830,3868,3300,2864,2618,2342,1917,2212,2503,2137,1543,0,0,0,0,0,0
"Ellington","Reynolds County","Missouri",979,987,1045,994,1215,1094,812,777,849,655,452,0,0,0,0,0,0,0,0,0
"Ellisville","St. Louis County","Missouri",9253,9133,9104,7545,6233,4681,2732,628,288,0,0,0,0,0,0,0,0,0,0,0
"Ellsinore","Carter County","Missouri",449,446,363,405,362,342,311,299,267,238,0,0,0,0,0,0,0,0,0,0
"Elmer","Macon County","Missouri",80,80,98,91,180,193,266,295,238,346,349,512,236,0,0,0,0,0,0,0
"Elmira","Ray County","Missouri",49,50,82,70,109,124,123,128,159,187,0,0,0,0,0,0,0,0,0,0
"Elmo","Nodaway County","Missouri",163,168,166,179,215,204,213,258,318,313,309,342,0,0,87,0,0,0,0,0
"Elsberry","Lincoln County","Missouri",1975,1934,2047,1898,1272,1398,1491,1565,1548,197,0,0,0,0,0,0,0,0,0,0
"Emerald Beach","Barry County","Missouri",229,228,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eminence","Shannon County","Missouri",591,600,548,582,614,520,516,527,0,0,0,0,0,0,91,0,0,0,0,0
"Emma","Saline/Lafayette County","Missouri",239,233,243,194,267,224,202,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eolia","Pike County","Missouri",514,522,435,389,401,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Essex","Stoddard County","Missouri",462,472,524,531,545,493,511,549,639,578,589,548,163,0,77,0,0,0,0,0
"Ethel","Macon County","Missouri",62,62,100,71,145,162,149,226,317,359,329,423,397,0,0,0,0,0,0,0
"Eureka","St. Louis County","Missouri",10543,10189,7676,4683,3862,2384,1134,0,0,0,0,0,0,0,141,0,0,0,0,0
"Evergreen","Laclede County","Missouri",28,28,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Everton","Dade County","Missouri",303,319,322,325,317,264,261,306,368,368,463,522,630,0,0,0,0,0,0,0
"Ewing","Lewis County","Missouri",450,456,464,463,400,330,324,316,309,340,384,327,0,0,0,0,0,0,0,0
"Excelsior Estates","Ray County","Missouri",137,147,263,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Excelsior Springs","Clay County","Missouri",11488,11084,10847,10354,10424,9411,6473,5888,4864,4565,4165,3900,1881,2034,0,0,0,0,0,0
"Exeter","Barry County","Missouri",770,772,707,597,588,434,294,355,249,323,399,375,438,244,0,0,0,0,0,0
"Fairfax","Atchison County","Missouri",601,638,645,699,835,835,736,806,813,852,704,666,666,329,0,0,0,0,0,0
"Fair Grove","Greene County","Missouri",1439,1393,1107,919,863,431,0,0,0,0,0,0,0,0,72,0,0,0,0,0
"Fair Play","Polk County","Missouri",465,475,418,442,384,328,335,383,431,454,486,421,407,0,0,0,0,0,0,0
"Fairview","Newton County","Missouri",382,383,395,298,282,263,249,259,304,315,378,270,0,0,23,0,0,0,0,0
"Farber","Audrain County","Missouri",317,322,411,418,503,470,451,358,386,436,363,305,247,272,117,0,0,0,0,0
"Farley","Platte County","Missouri",283,269,226,217,184,174,120,98,111,111,98,96,0,0,120,0,0,0,0,0
"Farmington","St. Francois County","Missouri",17915,16240,13924,11598,8270,6590,5618,4490,3738,3001,2685,2613,1778,1394,608,393,0,0,0,0
"Fayette","Howard County","Missouri",2707,2688,2793,2888,2983,3520,3294,3144,2608,2630,2381,2586,2717,2247,1247,815,647,0,0,0
"Fenton","St. Louis County","Missouri",4045,4022,4360,3346,2417,2275,207,207,171,237,146,172,160,0,0,0,0,0,0,0
"Ferguson","St. Louis County","Missouri",21086,21203,22406,22286,24549,28759,22149,11573,5724,3798,1874,1658,1015,0,0,0,0,0,0,0
"Ferrelview","Platte County","Missouri",462,451,593,338,447,140,158,126,134,116,0,0,0,0,0,0,0,0,0,0
"Festus","Jefferson County","Missouri",11885,11602,9660,8105,7574,7530,7021,5199,4620,4085,3348,2556,1250,1335,0,0,0,0,0,0
"Fidelity","Jasper County","Missouri",256,257,252,235,274,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fillmore","Andrew County","Missouri",186,184,211,256,265,251,254,284,269,308,272,232,225,261,297,271,322,0,0,0
"Fisk","Butler County","Missouri",339,342,363,422,450,503,498,542,386,387,466,0,0,0,0,0,0,0,0,0
"Fleming","Ray County","Missouri",125,128,122,130,144,152,4515,5308,5401,0,0,0,0,0,0,0,0,0,0,0
"Flemington","Polk County","Missouri",147,148,124,141,140,126,142,181,0,0,0,0,0,0,0,0,0,0,0,0
"Flint Hill","St. Charles County","Missouri",514,525,379,229,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flordell Hills","St. Louis County","Missouri",816,822,931,950,919,989,1119,1214,0,0,0,0,0,0,0,0,0,0,0,0
"Florissant","St. Louis County","Missouri",52303,52158,50497,51206,55721,65908,38166,3737,1369,1039,682,765,732,0,0,0,0,0,0,0
"Foley","Lincoln County","Missouri",166,161,178,209,216,224,183,203,197,200,237,227,0,0,39,0,0,0,0,0
"Fordland","Webster County","Missouri",803,800,684,523,569,399,338,302,331,327,248,0,0,0,0,0,0,0,0,0
"Forest City","Holt County","Missouri",254,268,338,380,387,365,435,484,548,504,593,634,632,428,421,676,350,0,0,0
"Foristell","St. Charles County","Missouri",514,505,331,144,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Forsyth","Taney County","Missouri",2419,2255,1686,1175,1010,803,489,354,290,281,200,478,0,0,0,87,88,0,0,0
"Fortescue","Holt County","Missouri",30,32,51,46,51,63,78,117,175,141,153,0,0,0,0,0,0,0,0,0
"Foster","Bates County","Missouri",114,117,130,161,175,178,153,225,293,382,344,318,347,513,0,0,0,0,0,0
"Fountain N' Lakes","Lincoln County","Missouri",160,165,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frankford","Pike County","Missouri",322,323,351,396,443,472,474,449,471,546,653,793,700,662,462,0,0,0,0,0
"Franklin","Howard County","Missouri",96,95,112,181,196,252,355,324,325,346,314,0,0,0,0,0,0,0,0,0
"Fredericktown","Madison County","Missouri",4058,3985,3928,3950,4036,3799,3484,3696,3414,2954,3124,2632,1577,917,0,0,0,0,0,0
"Freeburg","Osage County","Missouri",430,437,423,446,554,577,399,370,395,436,292,331,0,0,0,0,0,0,0,0
"Freeman","Cass County","Missouri",481,482,521,480,485,417,391,309,302,279,299,251,260,279,309,0,0,0,0,0
"Freistatt","Lawrence County","Missouri",161,163,184,166,139,115,172,135,132,128,0,0,0,0,0,0,0,0,0,0
"Fremont Hills","Christian County","Missouri",856,826,597,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Frohna","Perry County","Missouri",258,254,192,162,265,225,216,208,0,0,0,0,0,0,97,0,0,0,0,0
"Frontenac","St. Louis County","Missouri",3539,3482,3483,3374,3654,3920,3089,1099,0,0,0,0,0,0,0,0,0,0,0,0
"Fulton","Callaway County","Missouri",12864,12790,12128,10033,11046,12248,11131,10052,8297,6105,5595,5228,4883,4314,2409,1585,0,0,0,0
"Gainesville","Ozark County","Missouri",767,773,632,659,707,627,266,309,255,235,256,195,222,175,165,0,0,0,0,0
"Galena","Stone County","Missouri",414,440,451,401,423,391,389,439,507,508,390,353,0,0,85,27,55,0,0,0
"Gallatin","Daviess County","Missouri",1755,1786,1789,1864,2063,1833,1658,1634,1642,1504,1747,1825,1780,1489,1141,0,448,0,0,0
"Galt","Grundy County","Missouri",252,253,275,296,323,261,373,409,525,467,587,583,582,653,0,0,0,0,0,0
"Garden City","Cass County","Missouri",1628,1642,1500,1225,1021,633,600,590,599,632,711,713,574,227,0,0,0,0,0,0
"Gasconade","Gasconade County","Missouri",215,223,267,253,250,235,333,448,494,375,0,0,0,0,0,0,0,0,0,0
"Gentry","Gentry County","Missouri",73,72,101,95,126,143,98,159,196,202,217,226,147,223,298,255,160,126,0,0
"Gerald","Franklin County","Missouri",1323,1345,1171,888,921,762,474,429,371,344,246,225,0,0,0,0,0,0,0,0
"Gerster","St. Clair County","Missouri",24,25,35,40,45,42,48,47,108,99,118,123,0,0,0,0,0,0,0,0
"Gibbs","Adair County","Missouri",106,107,100,89,107,112,158,144,152,158,217,226,168,0,0,0,0,0,0,0
"Gideon","New Madrid County","Missouri",1046,1093,1113,1104,1240,1112,1411,1754,1606,1315,1197,702,0,0,0,0,0,0,0,0
"Gilliam","Saline County","Missouri",199,197,229,212,227,248,249,306,308,404,404,299,347,321,56,0,0,0,0,0
"Gilman City","Harrison County","Missouri",365,383,380,393,414,376,379,450,555,535,618,537,447,0,0,0,0,0,0,0
"Ginger Blue","McDonald County","Missouri",61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gladstone","Clay County","Missouri",26800,25410,26365,26243,24990,23422,14502,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glasgow","Howard County","Missouri",1105,1103,1263,1295,1336,1336,1200,1440,1490,1409,1351,1607,1672,1781,1841,1795,1035,0,0,0
"Glenaire","Clay County","Missouri",577,545,553,597,541,505,341,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Allen","Bollinger County","Missouri",86,85,145,96,125,134,113,107,118,135,148,106,0,0,26,0,0,0,0,0
"Glendale","St. Louis County","Missouri",5925,5925,5767,5945,6035,6981,7048,4930,2526,1451,749,0,0,0,0,0,0,0,0,0
"Glen Echo Park","St. Louis County","Missouri",160,160,166,304,249,268,333,217,212,0,0,0,0,0,0,0,0,0,0,0
"Glenwood","Schuyler County","Missouri",194,196,203,195,218,184,242,258,315,333,290,375,434,451,523,0,0,0,0,0
"Golden City","Barton County","Missouri",741,765,884,794,900,810,714,839,867,828,899,382,875,773,139,0,0,0,0,0
"Goodman","McDonald County","Missouri",1244,1248,1183,1094,1030,565,540,477,321,317,321,0,0,0,0,0,0,0,0,0
"Goodnight","Polk County","Missouri",18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gordonville","Cape Girardeau County","Missouri",399,391,425,345,267,125,92,130,154,129,150,170,125,95,81,0,0,0,0,0
"Goss","Monroe County","Missouri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gower","Clinton County","Missouri",1484,1526,1399,1249,1276,758,406,350,386,378,418,370,392,328,163,0,0,0,0,0
"Graham","Nodaway County","Missouri",166,171,191,204,253,213,215,311,336,347,317,365,384,353,452,0,0,0,0,0
"Grain Valley","Jackson County","Missouri",13236,12854,5160,1898,1327,709,552,348,362,358,354,133,0,193,80,0,0,0,0,0
"Granby","Newton County","Missouri",2133,2134,2121,1945,1908,1678,1808,1670,1455,1445,1736,2442,2315,1400,1882,0,0,0,0,0
"Grand Falls Plaza","Newton County","Missouri",115,114,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grandin","Carter County","Missouri",285,243,236,233,265,243,259,263,294,309,0,0,0,579,0,0,0,0,0,0
"Grand Pass","Saline County","Missouri",67,66,53,53,71,72,120,124,115,168,0,0,0,281,0,0,0,0,0,0
"Grandview","Jackson County","Missouri",25290,24475,24881,24967,24561,17456,6027,1556,596,707,410,0,0,0,0,0,0,0,0,0
"Granger","Scotland County","Missouri",34,34,44,63,91,105,146,122,180,142,189,0,0,0,47,0,0,0,0,0
"Grant City","Worth County","Missouri",818,859,926,998,1068,1095,1061,1184,1209,1126,1305,1207,1406,1186,493,0,0,0,0,0
"Grantwood Village","St. Louis County","Missouri",865,863,883,904,1002,994,676,133,86,0,0,0,0,0,0,0,0,0,0,0
"Gravois Mills","Morgan County","Missouri",143,144,208,101,101,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greencastle","Sullivan County","Missouri",257,275,308,254,285,235,250,287,342,376,487,454,360,267,191,0,0,0,0,0
"Green City","Sullivan County","Missouri",625,657,688,671,719,632,628,673,697,783,995,844,477,318,0,0,0,0,0,0
"Greendale","St. Louis County","Missouri",653,651,722,426,853,972,1107,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenfield","Dade County","Missouri",1323,1371,1358,1416,1394,1172,1172,1213,1353,1304,1440,1434,1406,998,712,364,228,0,0,0
"Green Park","St. Louis County","Missouri",2636,2622,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Green Ridge","Pettis County","Missouri",490,476,445,452,488,403,375,335,350,358,382,436,389,0,0,0,0,0,0,0
"Greentop","Schuyler County","Missouri",438,442,427,425,538,351,311,281,254,268,289,275,284,238,220,0,0,0,0,0
"Greenville","Wayne County","Missouri",491,511,451,437,393,328,282,270,572,506,614,914,1051,0,0,0,0,0,0,0
"Greenwood","Jackson County","Missouri",5476,5221,3952,1505,1315,925,488,0,0,0,0,0,0,296,234,0,0,0,0,0
"Guilford","Nodaway County","Missouri",83,85,87,93,87,105,125,164,227,201,273,207,235,0,67,0,0,0,0,0
"Gunn City","Cass County","Missouri",118,118,85,65,58,71,63,57,59,71,89,0,0,198,135,0,0,0,0,0
"Hale","Carroll County","Missouri",409,419,473,480,529,461,504,452,562,574,690,587,665,530,0,0,0,0,0,0
"Halfway","Polk County","Missouri",172,173,176,171,157,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hallsville","Boone County","Missouri",1543,1491,978,917,850,790,363,225,224,212,225,195,157,92,60,0,0,0,0,0
"Halltown","Lawrence County","Missouri",171,173,189,161,149,106,86,99,168,114,0,0,0,0,0,0,0,0,0,0
"Hamilton","Caldwell County","Missouri",1717,1809,1813,1737,1582,1645,1701,1728,1655,1572,1689,1761,1804,1641,1200,975,0,0,0,0
"Hanley Hills","St. Louis County","Missouri",2124,2101,2124,2325,2439,2801,3308,2219,0,0,0,0,0,0,0,0,0,0,0,0
"Hannibal","Marion County","Missouri",17893,17916,17757,18004,18811,18609,20028,20444,20865,22761,19306,18341,12780,12857,11074,10125,6505,2020,0,0
"Hardin","Ray County","Missouri",548,569,614,598,688,683,727,747,805,821,847,635,669,656,247,0,0,0,0,0
"Harris","Sullivan County","Missouri",59,61,105,102,116,174,171,181,263,313,370,395,336,0,0,0,0,0,0,0
"Harrisburg","Boone County","Missouri",274,266,184,169,283,150,124,117,108,116,168,146,0,135,88,0,0,0,0,0
"Harrisonville","Cass County","Missouri",9983,10019,8946,7683,6372,5052,3510,2530,2322,2306,2073,1947,1844,1645,1113,1032,675,0,0,0
"Hartsburg","Boone County","Missouri",104,103,108,131,118,120,158,171,154,155,211,175,0,0,0,0,0,0,0,0
"Hartville","Wright County","Missouri",598,613,607,495,576,524,486,526,393,453,521,507,445,0,248,0,0,0,0,0
"Harwood","Vernon County","Missouri",47,47,90,89,104,91,89,141,167,159,215,208,240,240,0,0,0,0,0,0
"Hawk Point","Lincoln County","Missouri",679,669,459,472,386,354,270,254,279,311,256,299,0,0,0,0,0,0,0,0
"Hayti","Pemiscot County","Missouri",2818,2939,3207,3280,3964,3841,3737,3302,2628,1620,1507,1057,419,0,0,0,0,0,0,0
"Hayti Heights","Pemiscot County","Missouri",597,626,771,893,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haywood City","Scott County","Missouri",204,206,239,263,425,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hazelwood","St. Louis County","Missouri",25666,25703,26206,15324,13098,14082,6045,336,0,0,0,0,0,0,0,0,0,0,0,0
"Henrietta","Ray County","Missouri",363,369,457,412,424,466,497,462,544,632,630,443,385,315,0,0,0,0,0,0
"Herculaneum","Jefferson County","Missouri",3843,3468,2805,2263,2293,2439,1767,1603,0,0,0,0,0,0,0,0,0,0,0,0
"Hermann","Gasconade County","Missouri",2378,2431,2674,2754,2695,2658,2536,2523,2308,2063,1701,1592,1575,1410,1314,1335,1103,943,0,0
"Hermitage","Hickory County","Missouri",458,467,406,512,384,284,328,204,0,0,0,0,0,0,167,0,0,0,0,0
"Higbee","Randolph County","Missouri",554,568,623,639,817,641,646,674,877,915,1400,1215,1151,1093,347,0,0,0,0,0
"Higginsville","Lafayette County","Missouri",4670,4797,4682,4693,4595,4318,4003,3428,3533,3339,2724,2628,2791,2342,797,0,0,0,0,0
"High Hill","Montgomery County","Missouri",188,195,231,204,254,192,173,224,188,244,253,0,0,0,223,0,0,0,0,0
"Highlandville","Christian County","Missouri",934,911,872,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
"Hillsboro","Jefferson County","Missouri",3021,2821,1675,1625,1508,831,457,390,256,233,205,261,254,264,0,0,0,0,0,0
"Hillsdale","St. Louis County","Missouri",1516,1478,1477,1948,2247,2599,2788,2902,0,0,0,0,0,0,0,0,0,0,0,0
"Hoberg","Lawrence County","Missouri",56,56,60,62,77,64,75,90,83,95,0,0,0,0,0,0,0,0,0,0
"Holcomb","Dunklin County","Missouri",617,635,696,531,632,593,436,505,388,347,358,279,189,0,0,0,0,0,0,0
"Holden","Johnson County","Missouri",2291,2252,2510,2389,2195,2089,1951,1765,1818,1807,2011,2007,2126,2520,2014,1576,59,0,0,0
"Holland","Pemiscot County","Missouri",222,229,246,237,295,329,403,409,390,289,530,135,0,0,0,0,0,0,0,0
"Holliday","Monroe County","Missouri",134,137,129,139,168,167,181,196,207,220,260,262,585,254,115,0,0,0,0,0
"Hollister","Taney County","Missouri",4481,4426,3867,2628,1439,906,600,542,370,419,309,111,0,0,0,0,0,0,0,0
"Holt","Clay County","Missouri",470,447,405,311,276,319,281,270,320,357,398,336,339,259,162,0,0,0,0,0
"Holts Summit","Callaway County","Missouri",3522,3247,2935,2292,2540,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"Homestead","Ray County","Missouri",186,185,181,177,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Homestown","Pemiscot County","Missouri",146,151,181,230,306,273,274,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hopkins","Nodaway County","Missouri",509,532,579,575,634,656,710,825,834,815,918,909,907,846,920,0,0,0,0,0
"Hornersville","Dunklin County","Missouri",645,663,686,629,704,693,752,875,964,877,647,390,240,0,0,0,0,0,0,0
"Houston","Texas County","Missouri",2078,2081,1992,2118,2157,2178,1660,1277,820,690,772,644,514,355,191,0,0,0,0,0
"Houstonia","Pettis County","Missouri",221,220,275,283,327,312,261,309,326,346,407,349,307,278,0,0,0,0,0,0
"Houston Lake","Platte County","Missouri",243,235,284,303,280,338,289,0,0,0,0,0,0,0,0,0,0,0,0,0
"Howardville","New Madrid County","Missouri",369,383,342,440,536,500,190,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hughesville","Pettis County","Missouri",184,183,174,174,152,92,134,0,0,0,0,0,0,0,0,0,0,0,0,0
"Humansville","Polk County","Missouri",1037,1048,946,1084,907,825,745,803,786,1022,947,913,1055,791,328,0,0,0,0,0
"Hume","Bates County","Missouri",328,336,337,287,315,350,369,474,487,595,542,514,540,486,0,0,0,0,0,0
"Humphreys","Sullivan County","Missouri",114,118,164,98,133,140,163,185,247,249,359,292,393,327,0,0,0,0,0,0
"Hunnewell","Shelby County","Missouri",178,184,227,219,235,304,284,293,312,342,348,406,473,427,424,327,0,0,0,0
"Huntleigh","St. Louis County","Missouri",335,334,323,392,428,714,375,180,168,79,0,0,0,0,0,0,0,0,0,0
"Huntsdale","Boone County","Missouri",32,31,0,0,0,0,0,0,0,151,0,91,0,0,0,0,0,0,0,0
"Huntsville","Randolph County","Missouri",1525,1564,1553,1567,1657,1442,1526,1520,1739,1897,2126,2247,1805,1836,1527,0,0,0,0,0
"Hurdland","Knox County","Missouri",159,163,239,212,227,225,205,268,311,280,325,322,322,248,108,0,0,0,0,0
"Hurley","Stone County","Missouri",171,178,157,87,125,148,117,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iatan","Platte County","Missouri",47,45,54,47,64,75,0,0,0,0,0,0,0,0,117,129,0,0,0,0
"Iberia","Miller County","Missouri",745,736,605,650,852,741,694,595,486,539,487,428,264,0,0,0,0,0,0,0
"Independence","Jackson County","Missouri",117494,116830,113288,112301,111797,111630,62328,36963,16066,15296,11686,9859,6974,6380,3146,3184,3164,0,0,0
"Indian Point","Stone County","Missouri",516,528,588,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Innsbrook","Warren County","Missouri",575,552,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ionia","Benton County","Missouri",87,88,108,126,131,151,114,120,116,135,132,105,0,0,0,0,0,0,0,0
"Irena","Worth County","Missouri",17,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irondale","Washington County","Missouri",449,445,437,474,349,319,335,443,446,395,455,338,0,0,0,0,0,0,0,0
"Iron Mountain Lake","St. Francois County","Missouri",713,737,693,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ironton","Iron County","Missouri",1412,1460,1471,1539,1743,1452,1310,1148,1083,974,832,721,797,965,759,573,386,0,0,0
"Jackson","Cape Girardeau County","Missouri",14677,13758,11947,9256,7827,5896,4875,3707,3113,2465,2114,2105,1658,941,795,459,433,0,0,0
"Jacksonville","Randolph County","Missouri",149,151,163,115,130,142,153,177,181,177,275,200,195,166,163,0,0,0,0,0
"Jameson","Daviess County","Missouri",131,133,120,149,172,172,177,185,223,260,329,358,335,429,405,0,0,0,0,0
"Jamesport","Daviess County","Missouri",511,524,505,570,651,614,622,720,761,839,884,611,728,790,608,0,59,0,0,0
"Jamestown","Moniteau County","Missouri",388,386,382,298,317,243,216,245,269,273,264,305,344,313,185,0,0,0,0,0
"Jane","McDonald County","Missouri",300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jasper","Jasper County","Missouri",921,931,1011,994,1012,796,746,776,804,754,766,664,627,400,0,0,0,0,0,0
"Jefferson City","Cole County","Missouri",43132,43079,39636,35481,33619,32407,28228,25099,24268,21596,14490,11850,9664,6742,4271,4420,3082,0,0,0
"Jennings","St. Louis County","Missouri",14737,14712,15469,15905,16934,19379,19965,15282,0,0,0,0,0,0,0,0,0,0,0,0
"Jerico Springs","Cedar County","Missouri",229,228,259,247,208,188,179,235,254,247,262,395,443,486,0,0,0,0,0,0
"Jonesburg","Montgomery County","Missouri",739,768,695,630,614,479,415,433,422,432,473,456,407,437,445,0,0,0,0,0
"Joplin","Jasper County","Missouri",51316,50150,45504,40961,39126,39256,38958,38711,37144,33454,29902,32073,26023,9943,7038,0,0,0,0,0
"Josephville","St. Charles County","Missouri",384,376,270,445,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Junction City","Madison County","Missouri",326,327,319,326,238,166,260,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kahoka","Clark County","Missouri",2050,2078,2241,2195,2101,2207,2160,1847,1781,1507,1624,1758,1818,1425,704,0,0,0,0,0
"Kansas City","Jackson County","Missouri",470800,459787,441545,435146,448028,507330,473539,456622,399178,399746,324410,248381,163752,132716,55785,32260,4418,0,0,0
"Kearney","Clay County","Missouri",9261,8381,5472,1790,1433,984,678,570,543,523,625,631,621,588,464,396,0,0,0,0
"Kelso","Scott County","Missouri",593,586,527,526,455,401,258,276,223,221,228,190,0,0,0,0,0,0,0,0
"Kennett","Dunklin County","Missouri",10796,10932,11260,10941,10145,10090,9098,8685,6335,4128,3622,3033,1509,302,171,0,0,0,0,0
"Keytesville","Chariton County","Missouri",461,471,533,564,689,730,644,733,854,738,872,963,1127,819,737,529,0,0,0,0
"Kidder","Caldwell County","Missouri",310,323,271,241,265,231,224,222,270,314,335,306,357,322,260,0,0,0,0,0
"Kimberling City","Stone County","Missouri",2335,2400,2253,1590,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
