,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
1649,9596,US,138604,39.2836111111,-80.9672222222,,Census,City,WV,"Pennsboro, West Virginia",0,0,0,0,0,0,0,0,0,330,570,738,930,1654,1616.0,1738,1753,1660.0,1614.0,1652.0,1282.0,1199.0,1171.0
1780,11833,US,138494,38.8330555556,-82.1372222222,,Census,Town,WV,"Henderson, West Virginia",0,0,0,0,0,0,0,0,0,0,0,304,286,320,330.0,398,483,601.0,496.0,604.0,549.0,325.0,271.0
1905,47421,US,91044,39.31,-78.61,,Census,US County,WV,"Hampshire County, West Virginia",7346,8348,9784,10889,11279,12295,14036,13913,7643,10366,11419,11806,11694,11713,11836.0,12974,12577,11705.0,11710.0,14867.0,16498.0,20203.0,23964.0
1920,11559,US,138391,37.8925,-81.1677777778,,Census,City,WV,"Mount Hope, West Virginia",0,0,0,0,0,0,0,0,0,0,0,351,494,1989,2361.0,2431,2588,2000.0,1829.0,1849.0,1573.0,1487.0,1414.0
2044,17729,US,151289,38.4152777778,-81.8311111111,,Census,City,WV,"Nitro, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2983,3314,6894.0,8019.0,8074.0,6851.0,6824.0,7178.0
2092,39039,US,91028,39.42,-78.94,,Census,US County,WV,"Mineral County, West Virginia",0,0,0,0,0,0,0,0,6332,8630,12085,12883,16674,19849,20084.0,22215,22333,22354.0,23109.0,27234.0,26697.0,27078.0,28212.0
2264,24726,US,91040,38.83,-81.67,,Census,US County,WV,"Jackson County, West Virginia",0,0,0,0,0,4890,6544,8306,10300,16312,19021,22987,20956,18658,16124.0,16598,15299,18541.0,20903.0,25794.0,25938.0,28000.0,29211.0
2290,24085,US,90995,37.61,-81.54,,Census,US County,WV,"Wyoming County, West Virginia",0,0,0,0,0,0,1645,2861,3171,4322,6247,8380,10392,15180,20926.0,29774,37540,34836.0,30095.0,35993.0,28990.0,25708.0,23796.0
2325,26925,US,91054,38.02,-81.72,,Census,US County,WV,"Boone County, West Virginia",0,0,0,0,0,0,3237,4840,4553,5824,6885,8194,10331,15319,24586.0,28556,33173,28764.0,25118.0,30447.0,25870.0,25535.0,24629.0
2379,10452,US,138535,39.6433333333,-79.9880555556,,Census,Town,WV,"Granville, West Virginia",0,0,0,0,0,0,0,0,0,122,0,0,0,0,0.0,0,1004,806.0,971.0,992.0,791.0,778.0,781.0
