,article_length,country,id,lat,lon,other_years,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
26750,104655,US,7930,,,,Census,US State,DE,Delaware,59096,64273,72674,72749,76748,78085,91532,112216,125015,146608,168493,184735,202322,223003,238380.0,266505,318085,446292.0,548104.0,594338.0,666168.0,783600.0,897934.0
27297,7827,US,108898,39.1669444444,-75.4483333333,,Census,Town,DE,"Little Creek, Delaware",0,0,0,0,0,0,0,0,0,0,285,259,285,156,223.0,242,266,306.0,215.0,230.0,167.0,195.0,224.0
27594,7261,US,1283733,39.555,-75.6502777778,,Census,Unincorporated community,DE,"Saint Georges, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
29097,7615,US,108941,38.5172222222,-75.235,,Census,Town,DE,"Frankford, Delaware",0,0,0,0,0,0,0,0,0,380,519,424,395,443,450.0,563,615,558.0,635.0,828.0,591.0,714.0,847.0
29287,9391,US,108954,38.9127777778,-75.3041666667,,Census,Town,DE,"Slaughter Beach, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46,85,107.0,84.0,121.0,114.0,198.0,207.0
29577,7735,US,108900,39.0711111111,-75.4761111111,,Census,Town,DE,"Magnolia, Delaware",0,0,0,0,0,0,0,0,0,193,216,208,210,177,173.0,218,207,310.0,319.0,283.0,211.0,226.0,225.0
30235,12597,US,108912,39.6291666667,-75.6583333333,,Census,Cdp,DE,"Bear, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,17593.0,19371.0
30455,17159,US,108950,38.545,-75.0891666667,,Census,Town,DE,"Ocean View, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,302,279,371.0,406,450,422.0,411.0,495.0,606.0,1006.0,1882.0
30495,34206,US,92728,38.7744444444,-75.1394444444,,Census,City,DE,"Lewes, Delaware",0,0,0,0,0,0,0,0,1090,0,0,2259,2158,2074,1923.0,2246,2904,3025.0,2563.0,2197.0,2295.0,2932.0,2747.0
31212,6275,US,108914,39.6669444444,-75.7269444444,,Census,Cdp,DE,"Brookside, Delaware",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,7856.0,15255.0,15307.0,14086.0,14353.0
31260,40582,US,57694,39.1580555556,-75.5244444444,,Census,City,DE,"Dover, Delaware",0,0,0,0,0,0,0,0,1906,2811,3061,3329,3720,4042,4800.0,5517,6223,7250.0,17488.0,23507.0,27630.0,32135.0,36047.0
