,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
21733,19902,US,259575,43.7575,-71.6886111111,Census,Town,NH,"Plymouth, New Hampshire",625,743,937,983,1175,1282,1290,1407,1409,1719,1852,1972,2200,2353,2470.0,2533,3039,3210.0,4225.0,5094,5811,5892.0,6990.0
21772,9025,US,124921,42.8808333333,-70.9625,Census,Town,NH,"South Hampton, New Hampshire",448,387,427,416,487,462,472,549,448,383,370,297,279,230,261.0,294,314,443.0,558.0,660,740,844.0,814.0
21881,11782,US,124508,43.7611111111,-70.9963888889,Census,Town,NH,"Effingham, New Hampshire",154,451,876,1368,1911,1195,1252,1209,904,865,720,600,558,393,352.0,377,341,329.0,360.0,599,941,1273.0,1465.0
21947,12478,US,124785,42.7480555556,-71.8541666667,Census,Town,NH,"New Ipswich, New Hampshire",1241,1266,1895,1278,1673,1578,1877,1701,1380,1222,969,911,927,869,838.0,940,1147,1455.0,1803.0,2433,4014,4289.0,5099.0
22180,9613,US,124843,43.2855555556,-71.4677777778,Census,Town,NH,"Loudon, New Hampshire",1084,1279,1472,1694,1642,1640,1552,1638,1282,1221,1000,960,838,690,801.0,920,1012,1194.0,1707.0,2454,4114,4481.0,5317.0
22211,15292,US,332121,42.8433333333,-71.735,Census,Town,NH,"Wilton, New Hampshire",1105,1010,1017,1070,1041,1033,1161,1369,1974,1747,1850,1696,1490,1546,1724.0,1855,1952,2025.0,2276.0,2669,3122,3743.0,3677.0
22258,14970,US,124888,43.0777777778,-71.2766666667,Census,town,NH,"Candia, New Hampshire",1040,1186,1290,1273,1362,1430,1482,1575,1456,1340,1108,1057,993,780,812.0,965,1243,1490.0,1997.0,2989,3557,3911.0,3909.0
22339,13680,US,93453,43.36,-72.22,Census,US County,NH,"Sullivan County, New Hampshire",0,0,0,0,19669,20340,19375,19041,18058,18161,17304,18009,19337,20922,24286.0,25442,26441,28067.0,30949.0,36063,38592,40458.0,43742.0
22424,12281,US,124654,43.8647222222,-71.6366666667,Census,Town,NH,"Campton, New Hampshire",395,635,873,1047,1313,1513,1439,1320,1226,1163,982,999,845,1028,1184.0,1130,1149,1058.0,1171.0,1694,2377,2719.0,3333.0
22479,15699,US,404631,42.8352777778,-71.6488888889,Census,Town,NH,"Milford, New Hampshire",0,939,1117,1243,1303,1455,2159,2223,2606,2308,3014,3739,3939,3783,4068.0,3927,4159,4863.0,6622.0,8685,11795,13535.0,15115.0
